ID	LINE_IN_SOURCE	DOCULECT	CHINESE	CONCEPT	VALUE	SEGMENTS	CHARACTERS
4364	3861	Dancun	滑	slippery	vat32 lut55 lut55; vat32 lut33 tK33	v a t ³² + l u t ³³ + t ɬ ³³	
1296	1281	Dancun	下襬兩旁的開口處	slit on the sides on the hem of a garment	t\'a35	ʨʰ a ³⁵	
1341	1321	Dancun	襪子	slocks	mat32	m a t ³²	
4625	4048	Dancun	馬虎	sloppy	*m22 Nin32 t\in33; ?On33 tSi55 ku55	m ²² + ŋ i n ³² + ʨ i n ³³	唔認真；斷只估
4626	4048	Dancun	馬虎	sloppy	*m22 Nin32 t\in33; ?On33 tSi55 ku55	ʔ ɔ n ³³ + ʧ i ⁵⁵ + k u ⁵⁵	唔認真；斷只估
4457	3931	Dancun	慢	slow	man32	m a n ³²	
4676	4084	Dancun	慢吞吞的	sluggish	man32 mu55; mut33 t'ut35	m a n ³² + m u ⁵⁵	慢摸
4677	4084	Dancun	慢吞吞的	sluggish	man32 mu55; mut33 t'ut35	m u t ³³ + tʰ u t ³⁵	慢摸
4673	4082	Dancun	偷偷的	slyly	teiN32 teiN35; hau33 hau35 tSOk33 niEk55 mi33 t'ui22	t e i ŋ ³² + t e i ŋ ³⁵	靜靜；偷偷捉 ? 唔知隨
4674	4082	Dancun	偷偷的	slyly	teiN32 teiN35; hau33 hau35 tSOk33 niEk55 mi33 t'ui22	h a u ³³ + h a u ³⁵ + ʧ ɔ k ³³ + n i ɛ k ⁵⁵ + m i ³³ + tʰ u i ²²	靜靜；偷偷捉 ? 唔知隨
4214	3763	Dancun	小	small	{ai33	æ a i ³³	細
4319	3833	Dancun	又小又快	small and quick	teik55 teik55 veik55 veik55	t e i k ⁵⁵ + t e i k ⁵⁵ + v e i k ⁵⁵ + v e i k ⁵⁵	
2064	1996	Dancun	小船	small boat	hiEN21 tOi55; p'iEN21 tOi55	h i ɛ ŋ ²¹ + t ɔ i ⁵⁵	艇仔
2065	1996	Dancun	小船	small boat	hiEN21 tOi55; p'iEN21 tOi55	pʰ i ɛ ŋ ²¹ + t ɔ i ⁵⁵	艇仔
1029	1050	Dancun	小火	small fire	jai22 jai22 fO55	j a i ²² + j a i ²² + f ɔ ⁵⁵	
410	417	Dancun	魚刺	small fish bones	Nui21 kut55; tiEk33 kut55	ŋ u i ²¹ + k u t ⁵⁵	魚骨；脊骨
411	417	Dancun	魚刺	small fish bones	Nui21 kut55; tiEk33 kut55	t i ɛ k ³³ + k u t ⁵⁵	魚骨；脊骨
446	462	Dancun	小蛙	small frog	kap55 kai55	k a p ⁵⁵ + k a i ⁵⁵	蛤蚧
1721	1665	Dancun	提籃	small hand basket	lam21; (lam21 Ni55=handle)	l a m ²¹	
1722	1665	Dancun	提籃	small hand basket	lam21; (lam21 Ni55=handle)	l a m ²¹ + ŋ i ⁵⁵̩ h a n d l e	
100	110	Dancun	眼兒，小洞	small hole	k'KuN55 tOi55	kʰ ɬ u ŋ ⁵⁵ + t ɔ i ⁵⁵	孔仔
452	472	Dancun	蟛蜞	small land crab	p'aN22 k'i35	pʰ a ŋ ²² + kʰ i ³⁵	
723	751	Dancun	桔子	small mandarin orange	kit55	k i t ⁵⁵	
1913	1858	Dancun	零錢	small money	{ui33 t\i55	æ u i ³³ + ʨ i ⁵⁵	碎紙
722	750	Dancun	沙梨	small pear with hard sand-like specks in its flesh	\a33 li35	ɕ a ³³ + l i ³⁵	
1112	1128	Dancun	碟子	small plate	?iEp32 tOi55	ʔ i ɛ p ³² + t ɔ i ⁵⁵	碟仔
1194	1201	Dancun	粉線口袋兒	small pocket of powder for powdering thread	fun55 {eiN33 ?Oi32	f u n ⁵⁵ + æ e i ŋ ³³ + ʔ ɔ i ³²	
923	946	Dancun		small round soft cake of pounded glutinous rice	t'i22; t'i22 tOi55	tʰ i ²²	仔
924	946	Dancun		small round soft cake of pounded glutinous rice	t'i22; t'i22 tOi55	tʰ i ²² + t ɔ i ⁵⁵	仔
1115	1131	Dancun	湯碗	small soup bowl	hON33vOn55	h ɔ ŋ ³³ v ɔ n ⁵⁵	
1944	1883	Dancun	戥子	small steelyard	?aN55; li22 ?aN55; Nan22 ?aN55	ʔ a ŋ ⁵⁵	厘戥，銀戥
1945	1883	Dancun	戥子	small steelyard	?aN55; li22 ?aN55; Nan22 ?aN55	l i ²² + ʔ a ŋ ⁵⁵	厘戥，銀戥
1946	1883	Dancun	戥子	small steelyard	?aN55; li22 ?aN55; Nan22 ?aN55	ŋ a n ²² + ʔ a ŋ ⁵⁵	厘戥，銀戥
4886	4285	Dancun	小半	smaller half	{iEu55 pOn21	æ i ɛ u ⁵⁵ + p ɔ n ²¹	
4566	4013	Dancun	精明	smart but conceited	*k'aN33	kʰ a ŋ ³³	
4183	3745	Dancun	味兒	smell, odor	t'ui22; jit55 hiEu22 t'ui35	tʰ u i ²²	隨；一條隨
4184	3745	Dancun	味兒	smell, odor	t'ui22; jit55 hiEu22 t'ui35	j i t ⁵⁵ + h i ɛ u ²² + tʰ u i ³⁵	隨；一條隨
169	186	Dancun	煙	smoke	jiEn33	j i ɛ n ³³	
4359	3859	Dancun	滑	smooth	vat32 lut55 lut55; vat32 lut33 tK33	v a t ³² + l u t ⁵⁵ + l u t ⁵⁵	
4360	3859	Dancun	滑	smooth	vat32 lut55 lut55; vat32 lut33 tK33	v a t ³² + l u t ³³ + t ɬ ³³	
912	937	Dancun	（豬腸粉）	smooth, soft rice noodle	t\i33 t\'iEN22 fun55; kai33 t\'iEN22 fun55	ʨ i ³³ + ʨʰ i ɛ ŋ ²² + f u n ⁵⁵	雞腸粉
913	937	Dancun	（豬腸粉）	smooth, soft rice noodle	t\i33 t\'iEN22 fun55; kai33 t\'iEN22 fun55	k a i ³³ + ʨʰ i ɛ ŋ ²² + f u n ⁵⁵	雞腸粉
905	929	Dancun	零食	snack	lap32 tap55; {ap55 hau55	l a p ³² + t a p ⁵⁵	?  雜； ? 口
906	929	Dancun	零食	snack	lap32 tap55; {ap55 hau55	æ a p ⁵⁵ + h a u ⁵⁵	?  雜； ? 口
377	383	Dancun	蝸牛	snail	jOn22 jiu21 t\'KuN35	j ɔ n ²² + j i u ²¹ + ʨʰ ɬ u ŋ ³⁵	緣 ? 蟲
382	388	Dancun	蛇	snake	\i<22	ɕ i ‿ ²²	
664	702	Dancun	絲瓜	snake gourd	{u33 ka33	æ u ³³ + k a ³³	
1310	1294	Dancun	按釦	snap button	pak55 niu55; tak55 niu55	p a k ⁵⁵ + n i u ⁵⁵	
1311	1294	Dancun	按釦	snap button	pak55 niu55; tak55 niu55	t a k ⁵⁵ + n i u ⁵⁵	
53	57	Dancun	雪	snow	{ut55	æ u t ⁵⁵	
682	717	Dancun	豌豆	snow pea-pod	{ut55 ?au32	æ u t ⁵⁵ + ʔ a u ³²	雪豆
5043	4428	Dancun	從來不	so far never	put55 liEu55	p u t ⁵⁵ + l i ɛ u ⁵⁵	不溜
3084	2883	Dancun	肥皂	soap	fan33 kan55	f a n ³³ + k a n ⁵⁵	番
2494	2391	Dancun	應酬	social intercourse	jeiN33 tS'iu22	j e i ŋ ³³ + ʧʰ i u ²²	
4345	3850	Dancun	軟	soft	Nun33; Nun33 nap33 nap33	ŋ u n ³³	
4346	3850	Dancun	軟	soft	Nun33; Nun33 nap33 nap33	ŋ u n ³³ + n a p ³³ + n a p ³³	
216	231	Dancun	茸	soft core of the young antler of the deer	NKuN22; NKuN35	ŋ ɬ u ŋ ²²	
217	231	Dancun	茸	soft core of the young antler of the deer	NKuN22; NKuN35	ŋ ɬ u ŋ ³⁵	
2622	2505	Dancun	（柔耳）	soft ears	jiu22 Ni55	j i u ²² + ŋ i ⁵⁵	
2625	2508	Dancun	耳垢	soft secretion of the ear	Ni55 \i55	ŋ i ⁵⁵ + ɕ i ⁵⁵	耳屎
4323	3837	Dancun	小聲	soft voice	*nit55 ?ai21 \iEN35	n i t ⁵⁵ + ʔ a i ²¹ + ɕ i ɛ ŋ ³⁵	滴大聲
4181	3744	Dancun	潤	soft, uncrisp	Nun32; Nun32 nap33 K33	ŋ u n ³²	
4182	3744	Dancun	潤	soft, uncrisp	Nun32; Nun32 nap33 K33	ŋ u n ³² + n a p ³³ + ɬ ³³	
80	87	Dancun	土（乾的）	soil, earth	kOn33 nai22	k ɔ n ³³ + n a i ²²	乾泥
11	10	Dancun	日蝕	solar eclipse	ham22 ha22 \eik32 Nit32	h a m ²² + h a ²² + ɕ e i k ³² + ŋ i t ³²	? ? 食日
3671	3395	Dancun	兵	soldier	peiN33 (tOi55 ?Ok35)	p e i ŋ ³³ + t ɔ i ⁵⁵ + ʔ ɔ k ³⁵	兵（仔 ? ）
422	427	Dancun	鰨沙魚	sole	peiN55 Nui21	p e i ŋ ⁵⁵ + ŋ u i ²¹	扁魚
2754	2639	Dancun	腳底	sole of the foot	kiEk33 ?ai55	k i ɛ k ³³ + ʔ a i ⁵⁵	
4984	4383	Dancun	一些	some (number)	nit55 tu35; nai55	n i t ⁵⁵ + t u ³⁵	滴多
4985	4383	Dancun	一些	some (number)	nit55 tu35; nai55	n a i ⁵⁵	滴多
5213	4569	Dancun	有時候…有時候（他有時候不乖有時候乖）	sometimes … sometimes … (e.g. sometimes he is naughty, sometimes he is good)	jiu33 \i35	j i u ³³ + ɕ i ³⁵	有時
5069	4451	Dancun	有點兒	somewhat	jiu33 nit55 tu35	j i u ³³ + n i t ⁵⁵ + t u ³⁵	有滴多
3469	3204	Dancun	兒子	son	tOi55	t ɔ i ⁵⁵	仔
3534	3264	Dancun	敗家子	son who ruins the family	Ni32 sai33 tu55	ŋ i ³² + s a i ³³ + t u ⁵⁵	
3483	3216	Dancun	孫女	son's daughter	nui55 {un33	n u i ⁵⁵ + æ u n ³³	女孫
3482	3215	Dancun	孫子	son's son	{un33	æ u n ³³	
3472	3207	Dancun	媳婦	son's wife	{in33 fu21	æ i n ³³ + f u ²¹	新婦
2252	2180	Dancun	歌兒	song	ku21 tOi55	k u ²¹ + t ɔ i ⁵⁵	
5025	4414	Dancun	快，將近	soon	tiu32	t i u ³²	就
5059	4443	Dancun	早晚，遲晚	sooner or later	tS'i22 tO55 (hiEm33 ?i55 Nan35)	ʧʰ i ²² + t ɔ ⁵⁵ + h i ɛ m ³³ + ʔ i ⁵⁵ + ŋ a n ³⁵	遲早（欠畀銀）
149	164	Dancun	煤炱	soot	mOi22 \i55; mOi22 hau22 \i55	m ɔ i ²² + ɕ i ⁵⁵	煤屎，煤頭屎
150	164	Dancun	煤炱	soot	mOi22 \i55; mOi22 hau22 \i55	m ɔ i ²² + h a u ²² + ɕ i ⁵⁵	煤屎，煤頭屎
177	196	Dancun		soot in kitchen	fO55 hau22 mOi22	f ɔ ⁵⁵ + h a u ²² + m ɔ i ²²	火頭煤
1044	1068	Dancun	鍋灰	soot of a pan	fO55 lO21	f ɔ ⁵⁵ + l ɔ ²¹	火 ?
178	197	Dancun	鍋灰	soot on pot	fO55 lO21	f ɔ ⁵⁵ + l ɔ ²¹	
3681	3411	Dancun	巫婆	sorceress	\aN21 p'u35	ɕ a ŋ ²¹ + pʰ u ³⁵	
2379	2301	Dancun	魂魄	soul	nut32 ?O33 vun22 p'ak55 pKt55 tOi32 \in33; {am33 van22 t'it55 p'ak55 hui33 K33 lO55	n u t ³² + ʔ ɔ ³³ + v u n ²² + pʰ a k ⁵⁵ + p ɬ t ⁵⁵ + t ɔ i ³² + ɕ i n ³³	? 到魂魄不在身；三魂七魄去咯
2380	2301	Dancun	魂魄	soul	nut32 ?O33 vun22 p'ak55 pKt55 tOi32 \in33; {am33 van22 t'it55 p'ak55 hui33 K33 lO55	æ a m ³³ + v a n ²² + tʰ i t ⁵⁵ + pʰ a k ⁵⁵ + h u i ³³ + ɬ ³³ + l ɔ ⁵⁵	? 到魂魄不在身；三魂七魄去咯
4321	3835	Dancun	聲音	sound, noise	*\iEN33	ɕ i ɛ ŋ ³³	
851	876	Dancun	湯	soup	hON33; kaN33 \ui55	h ɔ ŋ ³³	羹水
852	876	Dancun	湯	soup	hON33; kaN33 \ui55	k a ŋ ³³ + ɕ u i ⁵⁵	羹水
4163	3734	Dancun	酸	sour	{On33; {On33 kaN33 K33	æ ɔ n ³³	
4164	3734	Dancun	酸	sour	{On33; {On33 kaN33 K33	æ ɔ n ³³ + k a ŋ ³³ + ɬ ³³	
4832	4233	Dancun	南	south	nam22	n a m ²²	
68	75	Dancun	南風	south wind	nam22 fKuN33	n a m ²² + f ɬ u ŋ ³³	
294	310	Dancun	母豬	sow	t\i33 na55	ʨ i ³³ + n a ⁵⁵	
957	979	Dancun	醬油	soy sauce	\i32 jiu22	ɕ i ³² + j i u ²²	豉油
675	711	Dancun	大豆	soybean	vON22 ?au35	v ɔ ŋ ²² + ʔ a u ³⁵	黃豆
685	720	Dancun	豆芽	soybean sprout	?ai32 ?au32 Na22; ?au32 Na22	ʔ a i ³² + ʔ a u ³² + ŋ a ²²	大豆芽
686	720	Dancun	豆芽	soybean sprout	?ai32 ?au32 Na22; ?au32 Na22	ʔ a u ³² + ŋ a ²²	大豆芽
2757	2641	Dancun	腳趾縫	space between toes	kiEk33 t\i55 ?a21	k i ɛ k ³³ + ʨ i ⁵⁵ + ʔ a ²¹	腳趾椏
2688	2569	Dancun	手縫	spaces between fingers	\iu55 ?a21	ɕ i u ⁵⁵ + ʔ a ²¹	手椏
265	282	Dancun	麻雀	sparrow	ma22 tiEk55; vO22 tiEk55	m a ²² + t i ɛ k ⁵⁵	禾雀
266	282	Dancun	麻雀	sparrow	ma22 tiEk55; vO22 tiEk55	v ɔ ²² + t i ɛ k ⁵⁵	禾雀
4355	3857	Dancun	疏	sparse	\u33; \u33 k'ak33 kK33	ɕ u ³³	
4356	3857	Dancun	疏	sparse	\u33; \u33 k'ak33 kK33	ɕ u ³³ + kʰ a k ³³ + k ɬ ³³	
4435	3914	Dancun	特別	special	?ak32 peik32	ʔ a k ³² + p e i k ³²	
2339	2268	Dancun	咒語	spell, curses	fu22 tSiu35	f u ²² + ʧ i u ³⁵	符咒
976	999	Dancun	香料	spices	hiEN33 fun55	h i ɛ ŋ ³³ + f u n ⁵⁵	～粉
370	376	Dancun	蜘蛛網	spider's web	k'am22 lO21 mON55; k'a22 lO21 mON55	kʰ a m ²² + l ɔ ²¹ + m ɔ ŋ ⁵⁵	
371	376	Dancun	蜘蛛網	spider's web	k'am22 lO21 mON55; k'a22 lO21 mON55	kʰ a ²² + l ɔ ²¹ + m ɔ ŋ ⁵⁵	
648	687	Dancun	菠菜	spinach	pO33 t'Oi35	p ɔ ³³ + tʰ ɔ i ³⁵	
2763	2648	Dancun	脊骨	spine	mi55 lKuN22 kut55	m i ⁵⁵ + l ɬ u ŋ ²² + k u t ⁵⁵	尾龍骨
1181	1191	Dancun	紡車	spinning wheel	tS'iE35	ʧʰ i ɛ ³⁵	
2641	2526	Dancun	唾沫	spittle	hau55 \ui55 min55; hau55 \ui55 mi55/ san35	h a u ⁵⁵ + ɕ u i ⁵⁵ + m i n ⁵⁵	口水尾／涎
2642	2526	Dancun	唾沫	spittle	hau55 \ui55 min55; hau55 \ui55 mi55/ san35	h a u ⁵⁵ + ɕ u i ⁵⁵ + m i ⁵⁵¯ + s a n ³⁵	口水尾／涎
3095	2891	Dancun	痰盂	spittoon	ham22 vu35	h a m ²² + v u ³⁵	痰壺
3053	2860	Dancun	八字腳	splayfooted	?ap33 na55 kiEk33; *pat33 tu32 kiEk35; ?ap33 na55 kiEk35	ʔ a p ³³ + n a ⁵⁵ + k i ɛ k ³³	鴨腳
3054	2860	Dancun	八字腳	splayfooted	?ap33 na55 kiEk33; *pat33 tu32 kiEk35; ?ap33 na55 kiEk35	p a t ³³ + t u ³² + k i ɛ k ³⁵	鴨腳
3055	2860	Dancun	八字腳	splayfooted	?ap33 na55 kiEk33; *pat33 tu32 kiEk35; ?ap33 na55 kiEk35	ʔ a p ³³ + n a ⁵⁵ + k i ɛ k ³⁵	鴨腳
4589	4028	Dancun	嬌	spoilt	*?ia55	ʔ i a ⁵⁵	
1977	1918	Dancun	話	spoken words	\i22 mun22	ɕ i ²² + m u n ²²	? 文
921	945	Dancun	鬆糕	sponge cake	{KuN33 kO33; fat33 t'i35	æ ɬ u ŋ ³³ + k ɔ ³³	發
922	945	Dancun	鬆糕	sponge cake	{KuN33 kO33; fat33 t'i35	f a t ³³ + tʰ i ³⁵	發
143	159	Dancun	生鐵	sponge iron	saN33 heik21; sKuk32 heik21	s a ŋ ³³ + h e i k ²¹	
144	159	Dancun	生鐵	sponge iron	saN33 heik21; sKuk32 heik21	s ɬ u k ³² + h e i k ²¹	
4177	3741	Dancun	（餅）鬆	spongy, fluffy	{KuN33	æ ɬ u ŋ ³³	
1210	1214	Dancun	線軸	spool	{eiN33 lKuk55; ti33 tOi55	æ e i ŋ ³³ + l ɬ u k ⁵⁵	線轆
1211	1214	Dancun	線軸	spool	{eiN33 lKuk55; ti33 tOi55	t i ³³ + t ɔ i ⁵⁵	線轆
1122	1135	Dancun	勺兒	spoon	\i22 kaN35	ɕ i ²² + k a ŋ ³⁵	匙羹
4695	4097	Dancun	春天	spring	t\'un33 heiN33	ʨʰ u n ³³ + h e i ŋ ³³	
123	138	Dancun	大潮	spring tide	\ui55 ?ai32	ɕ u i ⁵⁵ + ʔ a i ³²	水大
494	516	Dancun	芽	sprout	{un55	æ u n ⁵⁵	
4240	3778	Dancun	方	square	{u33 fON33; {u33 ({u33) fON33 fON33	æ u ³³ + f ɔ ŋ ³³	四方
4241	3778	Dancun	方	square	{u33 fON33; {u33 ({u33) fON33 fON33	æ u ³³ + æ u ³³ + f ɔ ŋ ³³ + f ɔ ŋ ³³	四方
451	470	Dancun	魷魚	squid	jiu22 Nui35	j i u ²² + ŋ u i ³⁵	
2280	2213	Dancun	戲台	stage	hi33 hOi22	h i ³³ + h ɔ i ²²	
1442	1419	Dancun	樓梯	staircase	lau22 hai33; paN32 k'i35	l a u ²² + h a i ³³	徛
1443	1419	Dancun	樓梯	staircase	lau22 hai33; paN32 k'i35	p a ŋ ³² + kʰ i ³⁵	徛
618	653	Dancun	稿	stalk of grain	jit55 tu32 vO22	j i t ⁵⁵ + t u ³² + v ɔ ²²	
1872	1811	Dancun	（檔，檔口）	stall	?ON33; tON33 hau55	ʔ ɔ ŋ ³³	
1873	1811	Dancun	（檔，檔口）	stall	?ON33; tON33 hau55	t ɔ ŋ ³³ + h a u ⁵⁵	
1994	1933	Dancun	郵票	stamp	\i21 tam55	ɕ i ²¹ + t a m ⁵⁵	
17	16	Dancun	星	star	{iEN21	æ i ɛ ŋ ²¹	
67	74	Dancun	織女星	star Vega in the constellation of Lyra	t\eik55 nui55	ʨ e i k ⁵⁵ + n u i ⁵⁵	
979	1004	Dancun	八角	star anise	{iEu55 vai22; pat55 hOk55	æ i ɛ u ⁵⁵ + v a i ²²	小茴
980	1004	Dancun	八角	star anise	{iEu55 vai22; pat55 hOk55	p a t ⁵⁵ + h ɔ k ⁵⁵	小茴
719	747	Dancun	楊桃	star fruit	jiEN22 hO35	j i ɛ ŋ ²² + h ɔ ³⁵	
4491	3958	Dancun	好好兒的	state of being well	hO55 ti32 ti32	h ɔ ⁵⁵ + t i ³² + t i ³²	好好地
1997	1936	Dancun	信紙	stationery	{in33 t\i55	æ i n ³³ + ʨ i ⁵⁵	
4390	3879	Dancun	穩	steady	vun55; ?eiN32; (t'u33 vun55)	v u n ⁵⁵	定；（坐穩）
4391	3879	Dancun	穩	steady	vun55; ?eiN32; (t'u33 vun55)	ʔ e i ŋ ³²	定；（坐穩）
4392	3879	Dancun	穩	steady	vun55; ?eiN32; (t'u33 vun55)	tʰ u ³³ + v u n ⁵⁵	定；（坐穩）
920	944	Dancun	糕	steamed cake	kO35	k ɔ ³⁵	
910	934	Dancun	（燒賣）	steamed open dumpling	\iEu33 mai35	ɕ i ɛ u ³³ + m a i ³⁵	
145	160	Dancun	鋼	steel	kON21	k ɔ ŋ ²¹	
1937	1877	Dancun	秤	steelyard	t\'eiN21 (p'iEN55)	ʨʰ e i ŋ ²¹ + pʰ i ɛ ŋ ⁵⁵	
4264	3793	Dancun	陡	steep	k'i33; ?KuN32 tKuk55 k'i21	kʰ i ³³	徛
4265	3793	Dancun	陡	steep	k'i33; ?KuN32 tKuk55 k'i21	ʔ ɬ u ŋ ³² + t ɬ u k ⁵⁵ + kʰ i ²¹	徛
3408	3146	Dancun	後母（指稱）	stepmother (quoting term)	a33 niEN22	a ³³ + n i ɛ ŋ ²²	
2061	1994	Dancun	船尾	stern	\On22 mi55	ɕ ɔ n ²² + m i ⁵⁵	
1705	1652	Dancun	棍子	stick	kun21	k u n ²¹	
4370	3865	Dancun	黏	sticky	t\'i33 t\'i33 nak55 nak55	ʨʰ i ³³ + ʨʰ i ³³ + n a k ⁵⁵ + n a k ⁵⁵	
5057	4441	Dancun	還	still	van21	v a n ²¹	
4153	3727	Dancun	冷清	still and lonely	*{at55 {at55 t'iEN21	æ a t ⁵⁵ + æ a t ⁵⁵ + tʰ i ɛ ŋ ²¹	?   ? 清
348	355	Dancun	蜂蠆	sting of a bee/wasp	t\ui35	ʨ u i ³⁵	錐
1841	1771	Dancun	停業	sto close (business)	\iu33 Sui55	ɕ i u ³³ + ʃ u i ⁵⁵	收水
1342	1322	Dancun	襪帶兒	stocking garters	mat32 k'u35	m a t ³² + kʰ u ³⁵	～箍
2709	2589	Dancun	胃	stomach	vi32; {im33 hau55	v i ³²	心口
2710	2589	Dancun	胃	stomach	vi32; {im33 hau55	æ i m ³³ + h a u ⁵⁵	心口
84	90	Dancun	石頭	stone	\iEk21 hau21	ɕ i ɛ k ²¹ + h a u ²¹	
1472	1447	Dancun	石階	stone steps	\iEk21 k'ip55	ɕ i ɛ k ²¹ + kʰ i p ⁵⁵	～級
902	925	Dancun	（欖豉）	stoneless salted olive	lam55 \i32	l a m ⁵⁵ + ɕ i ³²	
1564	1532	Dancun	凳子	stool	?aN21; ?au55 ?aN35	ʔ a ŋ ²¹	斗凳
1565	1532	Dancun	凳子	stool	?aN21; ?au55 ?aN35	ʔ a u ⁵⁵ + ʔ a ŋ ³⁵	斗凳
1147	1161	Dancun	瓶塞子	stopper	tun21 ?it35	t u n ²¹ + ʔ i t ³⁵	樽 ?
1845	1776	Dancun	字號	store name	tu32 hO32	t u ³² + h ɔ ³²	
1412	1389	Dancun	倉庫	storehouse	fO33 t'ON33; kKuk55 t'ON33	f ɔ ³³ + tʰ ɔ ŋ ³³	穀倉
1413	1389	Dancun	倉庫	storehouse	fO33 t'ON33; kKuk55 t'ON33	k ɬ u k ⁵⁵ + tʰ ɔ ŋ ³³	穀倉
1409	1386	Dancun	層	storey	t'aN22	tʰ a ŋ ²²	
2238	2165	Dancun	故事	story	ku55 tOi55	k u ⁵⁵ + t ɔ i ⁵⁵	古仔
1033	1054	Dancun	火爐	stove	fKuN33 lu35	f ɬ u ŋ ³³ + l u ³⁵	風爐
1751	1693	Dancun	風箱	stove of a black-smith	lu22; fKuN33 {iEN33	l u ²²	爐；風箱
1752	1693	Dancun	風箱	stove of a black-smith	lu22; fKuN33 {iEN33	f ɬ u ŋ ³³ + æ i ɛ ŋ ³³	爐；風箱
4260	3791	Dancun	直	straight	?iEm32; ?iEm32 liu33 K33	ʔ i ɛ m ³²	
4261	3791	Dancun	直	straight	?iEm32; ?iEm32 liu33 K33	ʔ i ɛ m ³² + l i u ³³ + ɬ ³³	
4541	3995	Dancun	直爽	straightforward, frank, honest	*kouN33 t\eik32	k o u ŋ ³³ + ʨ e i k ³²	公直
1064	1086	Dancun	漏勺	strainer, colander	lau22 hOk35	l a u ²² + h ɔ k ³⁵	撈殼
4437	3916	Dancun	奇怪	strange	m22 hO55 jiEN35	m ²² + h ɔ ⁵⁵ + j i ɛ ŋ ³⁵	唔好樣
3542	3269	Dancun	生人	stranger	saN33 pO32 Nin22	s a ŋ ³³ + p ɔ ³² + ŋ i n ²²	生 ?  人
1730	1671	Dancun	草	straw	t'O55	tʰ ɔ ⁵⁵	
134	148	Dancun	溪	stream	tSun21	ʧ u n ²¹	津
1768	1708	Dancun	街道	street	kai21	k a i ²¹	
3632	3350	Dancun	清道夫	street sweeper	{O33 kai21 lO55	æ ɔ ³³ + k a i ²¹ + l ɔ ⁵⁵	掃街佬
2044	1978	Dancun	車站	streetcar stop	t\'iE33 t\am32	ʨʰ i ɛ ³³ + ʨ a m ³²	
2760	2645	Dancun	力氣	strength	leik32	l e i k ³²	
4618	4045	Dancun	嚴格	strict	NiEm22; NiEm22 leiN32; kam35 k'ui33	ŋ i ɛ m ²²	嚴令；監佢
4619	4045	Dancun	嚴格	strict	NiEm22; NiEm22 leiN32; kam35 k'ui33	ŋ i ɛ m ²² + l e i ŋ ³²	嚴令；監佢
4620	4045	Dancun	嚴格	strict	NiEm22; NiEm22 leiN32; kam35 k'ui33	k a m ³⁵ + kʰ u i ³³	嚴令；監佢
1711	1657	Dancun	繩子	string	\eiN22; \eiN22 tOi55	ɕ e i ŋ ²²	繩仔
1712	1657	Dancun	繩子	string	\eiN22; \eiN22 tOi55	ɕ e i ŋ ²² + t ɔ i ⁵⁵	繩仔
683	719	Dancun	四季豆	string bean	?au32 kOk35; ?au32 kOk33 tOi55	ʔ a u ³² + k ɔ k ³⁵	豆角；豆角仔
684	719	Dancun	四季豆	string bean	?au32 kOk35; ?au32 kOk33 tOi55	ʔ a u ³² + k ɔ k ³³ + t ɔ i ⁵⁵	豆角；豆角仔
4488	3956	Dancun	強壯	strong	k'iEN22 t\ON33	kʰ i ɛ ŋ ²² + ʨ ɔ ŋ ³³	
4552	4004	Dancun	剛強	strong character	NaN55 *(kON33 k'iEN22)	ŋ a ŋ ⁵⁵ + k ɔ ŋ ³³ + kʰ i ɛ ŋ ²²	
4422	3899	Dancun	耐用，結實	strong, lasting	k'im33	kʰ i m ³³	堪
4560	4009	Dancun	固執	stubborn	kaN55 {eiN33	k a ŋ ⁵⁵ + æ e i ŋ ³³	耿性
3609	3329	Dancun	學生	student	hOk32 \aN35	h ɔ k ³² + ɕ a ŋ ³⁵	
4128	3709	Dancun	悶	stuffy	kKuk32; kKuk32 kKuk32 {Kuk55 {Kuk55	k ɬ u k ³²	侷；侷侷促促
4129	3709	Dancun	悶	stuffy	kKuk32; kKuk32 kKuk32 {Kuk55 {Kuk55	k ɬ u k ³² + k ɬ u k ³² + æ ɬ u k ⁵⁵ + æ ɬ u k ⁵⁵	侷；侷侷促促
4571	4017	Dancun	笨，不聰明	stupid	t\ui32; *Nui22 t\'un55; pun32	ʨ u i ³²	贅；愚蠢
4572	4017	Dancun	笨，不聰明	stupid	t\ui32; *Nui22 t\'un55; pun32	ŋ u i ²² + ʨʰ u n ⁵⁵	贅；愚蠢
4573	4017	Dancun	笨，不聰明	stupid	t\ui32; *Nui22 t\'un55; pun32	p u n ³²	贅；愚蠢
4577	4020	Dancun	傻瓜，胡裡胡塗	stupid and ignorant	Nau32; *Nau32	ŋ a u ³²	
4578	4020	Dancun	傻瓜，胡裡胡塗	stupid and ignorant	Nau32; *Nau32	ŋ a u ³²	
41	43	Dancun	（白撞雨）	sudden shower with the sun shining	lOk32  Nit33 t'au21 \ui55	l ɔ k ³² + ŋ i t ³³ + tʰ a u ²¹ + ɕ u i ⁵⁵	落日頭水
5060	4444	Dancun	忽然	suddenly	jit55 K32 (tiE32)	j i t ⁵⁵ + ɬ ³² + t i ɛ ³²	一 ? （就）
960	983	Dancun	糖	sugar	hON22	h ɔ ŋ ²²	
763	785	Dancun	甘蔗	sugar cane	t\iE35	ʨ i ɛ ³⁵	
986	1009	Dancun	蔗水，甘蔗汁	sugar cane juice	t\iE21 \ui55	ʨ i ɛ ²¹ + ɕ u i ⁵⁵	
