ID	CHARACTER	PINYIN	DOCULECT	SHIJING_NAME	SHJING_NUMBER	STANZA	VERSE	RHYMEID	POSITION	TEXT	ORDER	SOURCE
5825	單	dān	Old_Chinese	大雅·生民之什·公劉	250	250.5	1	250.5.b	3	其軍三單。	6	Baxter1992
5826	原	yuán	Old_Chinese	大雅·生民之什·公劉	250	250.5	2	250.5.b	3	度其隰原、	1	Baxter1992
5827	糧	liáng	Old_Chinese	大雅·生民之什·公劉	250	250.5	2	250.5.a	3	徹田為糧。	2	Baxter1992
5828	陽	yáng	Old_Chinese	大雅·生民之什·公劉	250	250.5	3	250.5.a	3	度其夕陽、	1	Baxter1992
5829	荒	huāng	Old_Chinese	大雅·生民之什·公劉	250	250.5	3	250.5.a	3	豳居允荒。	2	Baxter1992
5830	劉	liú	Old_Chinese	大雅·生民之什·公劉	250	250.6	1		2	篤公劉、	1	Baxter1992
5831	館	guǎn	Old_Chinese	大雅·生民之什·公劉	250	250.6	1	250.6.a	3	于豳斯館。	2	Baxter1992
5832	亂	luàn	Old_Chinese	大雅·生民之什·公劉	250	250.6	2	250.6.a	3	涉渭為亂、	1	Baxter1992
5833	鍛	duàn	Old_Chinese	大雅·生民之什·公劉	250	250.6	2	250.6.a	3	取厲取鍛。	2	Baxter1992
5834	理	lǐ	Old_Chinese	大雅·生民之什·公劉	250	250.6	3	250.6.b	3	止基迺理、	1	Baxter1992
5835	有	yǒu	Old_Chinese	大雅·生民之什·公劉	250	250.6	3	250.6.b	3	爰眾爰有。	2	Baxter1992
5836	澗	jiàn	Old_Chinese	大雅·生民之什·公劉	250	250.6	4	250.6.c	3	夾其皇澗、	1	Baxter1992
5837	澗	jiàn	Old_Chinese	大雅·生民之什·公劉	250	250.6	4	250.6.c	3	溯其過澗。	2	Baxter1992
5838	密	mì	Old_Chinese	大雅·生民之什·公劉	250	250.6	5	250.6.d	3	止旅迺密、	1	Baxter1992
5839	即	jí	Old_Chinese	大雅·生民之什·公劉	250	250.6	5	250.6.d	3	芮鞫之即。	2	Baxter1992
5840	潦	lǎo	Old_Chinese	大雅·生民之什·泂酌	251	251.1	1		4	泂酌彼行潦、	1	Baxter1992
5841	茲	zī	Old_Chinese	大雅·生民之什·泂酌	251	251.1	1	251.1.a	3	挹彼注茲、	2	Baxter1992
5842	饎	chì	Old_Chinese	大雅·生民之什·泂酌	251	251.1	1	251.1.a	3	可以饙饎。	3	Baxter1992
5843	子	zi	Old_Chinese	大雅·生民之什·泂酌	251	251.1	2	251.1.a	3	豈弟君子、	1	Baxter1992
5844	母	mǔ	Old_Chinese	大雅·生民之什·泂酌	251	251.1	2	251.1.a	3	民之父母。	2	Baxter1992
5845	潦	lǎo	Old_Chinese	大雅·生民之什·泂酌	251	251.2	1		4	泂酌彼行潦、	1	Baxter1992
5846	茲	zī	Old_Chinese	大雅·生民之什·泂酌	251	251.2	1	251.2.a	3	挹彼注茲、	2	Baxter1992
5847	罍	léi	Old_Chinese	大雅·生民之什·泂酌	251	251.2	1	251.2.b	3	可以濯罍。	3	Baxter1992
5848	子	zi	Old_Chinese	大雅·生民之什·泂酌	251	251.2	2	251.2.a	3	豈弟君子、	1	Baxter1992
5849	歸	guī	Old_Chinese	大雅·生民之什·泂酌	251	251.2	2	251.2.b	3	民之攸歸。	2	Baxter1992
5850	潦	lǎo	Old_Chinese	大雅·生民之什·泂酌	251	251.3	1		4	洞酌彼行潦、	1	Baxter1992
5851	茲	zī	Old_Chinese	大雅·生民之什·泂酌	251	251.3	1	251.3.a	3	挹彼注茲、	2	Baxter1992
5852	溉	gài	Old_Chinese	大雅·生民之什·泂酌	251	251.3	1	251.3.b	3	可以濯溉。	3	Baxter1992
5853	子	zi	Old_Chinese	大雅·生民之什·泂酌	251	251.3	2	251.3.a	3	豈弟君子、	1	Baxter1992
5854	塈	jì	Old_Chinese	大雅·生民之什·泂酌	251	251.3	2	251.3.b	3	民之攸塈。	2	Baxter1992
5855	阿	ā	Old_Chinese	大雅·生民之什·卷阿	252	252.1	1	252.1.a	3	有卷者阿、	1	Baxter1992
5856	南	nán	Old_Chinese	大雅·生民之什·卷阿	252	252.1	1	252.1.b	3	飄風自南。	2	Baxter1992
5857	子	zi	Old_Chinese	大雅·生民之什·卷阿	252	252.1	2		3	豈弟君子、	1	Baxter1992
5858	歌	gē	Old_Chinese	大雅·生民之什·卷阿	252	252.1	2	252.1.a	3	來游來歌、	2	Baxter1992
5859	音	yīn	Old_Chinese	大雅·生民之什·卷阿	252	252.1	2	252.1.b	3	以矢其音。	3	Baxter1992
5912	車	chē	Old_Chinese	大雅·生民之什·卷阿	252	252.10	1	252.10.a	3	君子之車、	1	Baxter1992
5913	多	duō	Old_Chinese	大雅·生民之什·卷阿	252	252.10	1	252.10.b	3	既庶且多。	2	Baxter1992
5914	馬	mǎ	Old_Chinese	大雅·生民之什·卷阿	252	252.10	2	252.10.a	3	君子之馬、	1	Baxter1992
5915	馳	chí	Old_Chinese	大雅·生民之什·卷阿	252	252.10	2	252.10.b	3	既閑且馳。	2	Baxter1992
5916	多	duō	Old_Chinese	大雅·生民之什·卷阿	252	252.10	3	252.10.b	3	矢詩不多、	1	Baxter1992
5917	歌	gē	Old_Chinese	大雅·生民之什·卷阿	252	252.10	3	252.10.b	3	維以遂歌。	2	Baxter1992
5860	游	yóu	Old_Chinese	大雅·生民之什·卷阿	252	252.2	1	252.2.a	3	伴奐爾游矣、	1	Baxter1992
5861	休	xiū	Old_Chinese	大雅·生民之什·卷阿	252	252.2	1	252.2.a	3	優游爾休矣。	2	Baxter1992
5862	子	zi	Old_Chinese	大雅·生民之什·卷阿	252	252.2	2		3	豈弟君子、	1	Baxter1992
5863	性	xìng	Old_Chinese	大雅·生民之什·卷阿	252	252.2	2		4	俾爾彌爾性、	2	Baxter1992
5864	酋	qiú	Old_Chinese	大雅·生民之什·卷阿	252	252.2	2	252.2.a	3	似先公酋矣。	3	Baxter1992
5865	章	zhāng	Old_Chinese	大雅·生民之什·卷阿	252	252.3	1		4	爾土宇昄章、	1	Baxter1992
5866	厚	hòu	Old_Chinese	大雅·生民之什·卷阿	252	252.3	1	252.3.a	3	亦孔之厚矣。	2	Baxter1992
5867	子	zi	Old_Chinese	大雅·生民之什·卷阿	252	252.3	2		3	豈弟君子、	1	Baxter1992
5868	性	xìng	Old_Chinese	大雅·生民之什·卷阿	252	252.3	2		4	俾爾彌爾性、	2	Baxter1992
5869	主	zhǔ	Old_Chinese	大雅·生民之什·卷阿	252	252.3	2	252.3.a	3	百神爾主矣。	3	Baxter1992
5870	長	zhǎng	Old_Chinese	大雅·生民之什·卷阿	252	252.4	1	252.4.a	3	爾受命長矣、	1	Baxter1992
5871	康	kāng	Old_Chinese	大雅·生民之什·卷阿	252	252.4	1	252.4.a	3	茀祿爾康矣。	2	Baxter1992
5872	子	zi	Old_Chinese	大雅·生民之什·卷阿	252	252.4	2		3	豈弟君子、	1	Baxter1992
5873	性	xìng	Old_Chinese	大雅·生民之什·卷阿	252	252.4	2		4	俾爾彌爾性、	2	Baxter1992
5874	常	cháng	Old_Chinese	大雅·生民之什·卷阿	252	252.4	2	252.4.a	3	純嘏爾常矣。	3	Baxter1992
5875	翼	yì	Old_Chinese	大雅·生民之什·卷阿	252	252.5	1	252.5.a	3	有馮有翼、	1	Baxter1992
5876	德	dé	Old_Chinese	大雅·生民之什·卷阿	252	252.5	1	252.5.a	3	有孝有德、	2	Baxter1992
5877	翼	yì	Old_Chinese	大雅·生民之什·卷阿	252	252.5	1	252.5.a	3	以引以翼。	3	Baxter1992
5878	子	zi	Old_Chinese	大雅·生民之什·卷阿	252	252.5	2		3	豈弟君子、	1	Baxter1992
5879	則	zé	Old_Chinese	大雅·生民之什·卷阿	252	252.5	2	252.5.a	3	四方為則。	2	Baxter1992
5880	卬	áng	Old_Chinese	大雅·生民之什·卷阿	252	252.6	1	252.6.a	2	顒顒卬卬、	1	Baxter1992
5881	卬	áng	Old_Chinese	大雅·生民之什·卷阿	252	252.6	1	252.6.a	2	顒顒卬卬、	1	Baxter1992
5882	璋	zhāng	Old_Chinese	大雅·生民之什·卷阿	252	252.6	1	252.6.a	3	如圭如璋、	2	Baxter1992
5883	望	wàng	Old_Chinese	大雅·生民之什·卷阿	252	252.6	1	252.6.a	3	令聞令望。	3	Baxter1992
5884	子	zi	Old_Chinese	大雅·生民之什·卷阿	252	252.6	2		3	豈弟君子、	1	Baxter1992
5885	綱	gāng	Old_Chinese	大雅·生民之什·卷阿	252	252.6	2	252.6.a	3	四方為綱。	2	Baxter1992
5886	飛	fēi	Old_Chinese	大雅·生民之什·卷阿	252	252.7	1		3	鳳凰于飛、	1	Baxter1992
5887	翽	huì	Old_Chinese	大雅·生民之什·卷阿	252	252.7	1	252.7.a	0	翽翽其羽、	2	Baxter1992
5888	翽	huì	Old_Chinese	大雅·生民之什·卷阿	252	252.7	1	252.7.a	0	翽翽其羽、	2	Baxter1992
5889	止	zhǐ	Old_Chinese	大雅·生民之什·卷阿	252	252.7	1	252.7.b	3	亦集爰止。	3	Baxter1992
5890	藹	ǎi	Old_Chinese	大雅·生民之什·卷阿	252	252.7	2	252.7.a	0	藹藹王多吉士、	1	Baxter1992
5891	藹	ǎi	Old_Chinese	大雅·生民之什·卷阿	252	252.7	2	252.7.a	0	藹藹王多吉士、	1	Baxter1992
5892	士	shì	Old_Chinese	大雅·生民之什·卷阿	252	252.7	2	252.7.b	5	藹藹王多吉士、	1	Baxter1992
5893	使	shǐ	Old_Chinese	大雅·生民之什·卷阿	252	252.7	2	252.7.b	3	維君子使、	2	Baxter1992
5894	子	zi	Old_Chinese	大雅·生民之什·卷阿	252	252.7	2	252.7.b	3	媚於天子。	3	Baxter1992
5895	飛	fēi	Old_Chinese	大雅·生民之什·卷阿	252	252.8	1		3	鳳凰于飛、	1	Baxter1992
5896	翽	huì	Old_Chinese	大雅·生民之什·卷阿	252	252.8	1	252.8.a	0	翽翽其羽、	2	Baxter1992
5897	翽	huì	Old_Chinese	大雅·生民之什·卷阿	252	252.8	1	252.8.a	0	翽翽其羽、	2	Baxter1992
5898	天	tiān	Old_Chinese	大雅·生民之什·卷阿	252	252.8	1	252.8.b	3	亦傅于天。	3	Baxter1992
5899	藹	ǎi	Old_Chinese	大雅·生民之什·卷阿	252	252.8	2	252.8.a	0	藹藹王多吉人、	1	Baxter1992
5900	藹	ǎi	Old_Chinese	大雅·生民之什·卷阿	252	252.8	2	252.8.a	0	藹藹王多吉人、	1	Baxter1992
5901	人	rén	Old_Chinese	大雅·生民之什·卷阿	252	252.8	2	252.8.b	5	藹藹王多吉人、	1	Baxter1992
5902	命	mìng	Old_Chinese	大雅·生民之什·卷阿	252	252.8	2	252.8.b	3	維君子命、	2	Baxter1992
5903	人	rén	Old_Chinese	大雅·生民之什·卷阿	252	252.8	2	252.8.b	3	媚于庶人。	3	Baxter1992
5904	鳴	míng	Old_Chinese	大雅·生民之什·卷阿	252	252.9	1	252.9.a	2	鳳凰鳴矣、	1	Baxter1992
5905	岡	gāng	Old_Chinese	大雅·生民之什·卷阿	252	252.9	1	252.9.b	3	于彼高岡。	2	Baxter1992
5906	生	shēng	Old_Chinese	大雅·生民之什·卷阿	252	252.9	2	252.9.a	2	梧桐生矣、	1	Baxter1992
5907	陽	yáng	Old_Chinese	大雅·生民之什·卷阿	252	252.9	2	252.9.b	3	于彼朝陽。	2	Baxter1992
5908	萋	qī	Old_Chinese	大雅·生民之什·卷阿	252	252.9	3	252.9.c	2	菶菶萋萋、	1	Baxter1992
5909	萋	qī	Old_Chinese	大雅·生民之什·卷阿	252	252.9	3	252.9.c	2	菶菶萋萋、	1	Baxter1992
5910	喈	jiē	Old_Chinese	大雅·生民之什·卷阿	252	252.9	3	252.9.c	2	雝雝喈喈。	2	Baxter1992
5911	喈	jiē	Old_Chinese	大雅·生民之什·卷阿	252	252.9	3	252.9.c	2	雝雝喈喈。	2	Baxter1992
5918	勞	láo	Old_Chinese	大雅·生民之什·民勞	253	253.1	1		2	民亦勞止、	1	Baxter1992
5919	康	kāng	Old_Chinese	大雅·生民之什·民勞	253	253.1	1	253.1.a	3	汔可小康。	2	Baxter1992
5920	國	guó	Old_Chinese	大雅·生民之什·民勞	253	253.1	2		3	惠此中國、	1	Baxter1992
5921	方	fāng	Old_Chinese	大雅·生民之什·民勞	253	253.1	2	253.1.a	3	以綏四方。	2	Baxter1992
5922	隨	suí	Old_Chinese	大雅·生民之什·民勞	253	253.1	3		3	無縱詭隨、	1	Baxter1992
5923	良	liáng	Old_Chinese	大雅·生民之什·民勞	253	253.1	3	253.1.a	3	以謹無良。	2	Baxter1992
5924	虐	nüè	Old_Chinese	大雅·生民之什·民勞	253	253.1	4		3	式遏寇虐、	1	Baxter1992
5925	明	míng	Old_Chinese	大雅·生民之什·民勞	253	253.1	4	253.1.a	3	憯不畏明。	2	Baxter1992
5926	邇	ěr	Old_Chinese	大雅·生民之什·民勞	253	253.1	5		3	柔遠能邇、	1	Baxter1992
5927	王	wáng	Old_Chinese	大雅·生民之什·民勞	253	253.1	5	253.1.a	3	以定我王。	2	Baxter1992
5928	勞	láo	Old_Chinese	大雅·生民之什·民勞	253	253.2	1		2	民亦勞止、	1	Baxter1992
5929	休	xiū	Old_Chinese	大雅·生民之什·民勞	253	253.2	1	253.2.a	3	汔可小休。	2	Baxter1992
5930	國	guó	Old_Chinese	大雅·生民之什·民勞	253	253.2	2		3	惠此中國、	1	Baxter1992
5931	逑	qiú	Old_Chinese	大雅·生民之什·民勞	253	253.2	2	253.2.a	3	以為民逑。	2	Baxter1992
5932	隨	suí	Old_Chinese	大雅·生民之什·民勞	253	253.2	3		3	無縱詭隨、	1	Baxter1992
5933	怓	náo	Old_Chinese	大雅·生民之什·民勞	253	253.2	3	253.2.a	3	以謹惛怓。	2	Baxter1992
5934	虐	nüè	Old_Chinese	大雅·生民之什·民勞	253	253.2	4		3	式遏寇虐、	1	Baxter1992
5935	憂	yōu	Old_Chinese	大雅·生民之什·民勞	253	253.2	4	253.2.a	3	無俾民憂。	2	Baxter1992
5936	勞	láo	Old_Chinese	大雅·生民之什·民勞	253	253.2	5		3	無棄爾勞、	1	Baxter1992
5937	休	xiū	Old_Chinese	大雅·生民之什·民勞	253	253.2	5	253.2.a	3	以為王休。	2	Baxter1992
5938	勞	láo	Old_Chinese	大雅·生民之什·民勞	253	253.3	1		2	民亦勞止、	1	Baxter1992
5939	息	xī	Old_Chinese	大雅·生民之什·民勞	253	253.3	1	253.3.a	3	汔可小息。	2	Baxter1992
5940	師	shī	Old_Chinese	大雅·生民之什·民勞	253	253.3	2		3	惠此京師、	1	Baxter1992
5941	國	guó	Old_Chinese	大雅·生民之什·民勞	253	253.3	2	253.3.a	3	以綏四國。	2	Baxter1992
5942	隨	suí	Old_Chinese	大雅·生民之什·民勞	253	253.3	3		3	無縱詭隨、	1	Baxter1992
5943	極	jí	Old_Chinese	大雅·生民之什·民勞	253	253.3	3	253.3.a	3	以謹罔極。	2	Baxter1992
5944	虐	nüè	Old_Chinese	大雅·生民之什·民勞	253	253.3	4		3	式遏寇虐、	1	Baxter1992
5945	慝	tè	Old_Chinese	大雅·生民之什·民勞	253	253.3	4	253.3.a	3	無俾作慝。	2	Baxter1992
5946	儀	yí	Old_Chinese	大雅·生民之什·民勞	253	253.3	5		3	敬慎威儀、	1	Baxter1992
5947	德	dé	Old_Chinese	大雅·生民之什·民勞	253	253.3	5	253.3.a	3	以近有德。	2	Baxter1992
5948	勞	láo	Old_Chinese	大雅·生民之什·民勞	253	253.4	1		2	民亦勞止、	1	Baxter1992
5949	愒	kài	Old_Chinese	大雅·生民之什·民勞	253	253.4	1	253.4.a	3	汔可小愒。	2	Baxter1992
5950	國	guó	Old_Chinese	大雅·生民之什·民勞	253	253.4	2		3	惠此中國、	1	Baxter1992
5951	泄	xiè	Old_Chinese	大雅·生民之什·民勞	253	253.4	2	253.4.a	3	俾民憂泄。	2	Baxter1992
5952	隨	suí	Old_Chinese	大雅·生民之什·民勞	253	253.4	3		3	無縱詭隨、	1	Baxter1992
5953	厲	lì	Old_Chinese	大雅·生民之什·民勞	253	253.4	3	253.4.a	3	以謹醜厲。	2	Baxter1992
5954	虐	nüè	Old_Chinese	大雅·生民之什·民勞	253	253.4	4		3	式遏寇虐、	1	Baxter1992
5955	敗	bài	Old_Chinese	大雅·生民之什·民勞	253	253.4	4	253.4.a	3	無俾正敗。	2	Baxter1992
5956	子	zi	Old_Chinese	大雅·生民之什·民勞	253	253.4	5		3	戎雖小子、	1	Baxter1992
5957	大	dà	Old_Chinese	大雅·生民之什·民勞	253	253.4	5	253.4.a	3	而式弘大。	2	Baxter1992
5958	勞	láo	Old_Chinese	大雅·生民之什·民勞	253	253.5	1		2	民亦勞止、	1	Baxter1992
5959	安	ān	Old_Chinese	大雅·生民之什·民勞	253	253.5	1	253.5.a	3	汔可小安。	2	Baxter1992
5960	國	guó	Old_Chinese	大雅·生民之什·民勞	253	253.5	2		3	惠此中國、	1	Baxter1992
5961	殘	cán	Old_Chinese	大雅·生民之什·民勞	253	253.5	2	253.5.a	3	國無有殘。	2	Baxter1992
5962	隨	suí	Old_Chinese	大雅·生民之什·民勞	253	253.5	3		3	無縱詭隨、	1	Baxter1992
5963	綣	quǎn	Old_Chinese	大雅·生民之什·民勞	253	253.5	3	253.5.b	3	以謹繾綣。	2	Baxter1992
5964	虐	nüè	Old_Chinese	大雅·生民之什·民勞	253	253.5	4		3	式遏寇虐、	1	Baxter1992
5965	反	fǎn	Old_Chinese	大雅·生民之什·民勞	253	253.5	4	253.5.b	3	無俾正反。	2	Baxter1992
5966	女	nǚ	Old_Chinese	大雅·生民之什·民勞	253	253.5	5		3	王欲玉女、	1	Baxter1992
5967	諫	jiàn	Old_Chinese	大雅·生民之什·民勞	253	253.5	5	253.5.b	3	是用大諫。	2	Baxter1992
5968	板	bǎn	Old_Chinese	大雅·生民之什·板	254	254.1	1	254.1.a	2	上帝板板、	1	Baxter1992
5969	癉	dān	Old_Chinese	大雅·生民之什·板	254	254.1	1	254.1.a	3	下民卒癉。	2	Baxter1992
5970	然	rán	Old_Chinese	大雅·生民之什·板	254	254.1	2	254.1.a	3	出話不然、	1	Baxter1992
5971	遠	yuǎn	Old_Chinese	大雅·生民之什·板	254	254.1	2	254.1.a	3	為猶不遠。	2	Baxter1992
5972	管	guǎn	Old_Chinese	大雅·生民之什·板	254	254.1	3	254.1.a	2	靡聖管管、	1	Baxter1992
5973	亶	dǎn	Old_Chinese	大雅·生民之什·板	254	254.1	3	254.1.a	3	不實於亶。	2	Baxter1992
5974	遠	yuǎn	Old_Chinese	大雅·生民之什·板	254	254.1	4	254.1.a	3	猶之未遠、	1	Baxter1992
5975	諫	jiàn	Old_Chinese	大雅·生民之什·板	254	254.1	4	254.1.a	3	是用大諫。	2	Baxter1992
5976	難	nán	Old_Chinese	大雅·生民之什·板	254	254.2	1	254.2.a	3	天之方難、	1	Baxter1992
5977	憲	xiàn	Old_Chinese	大雅·生民之什·板	254	254.2	1	254.2.a	2	無然憲憲。	2	Baxter1992
5978	憲	xiàn	Old_Chinese	大雅·生民之什·板	254	254.2	1	254.2.a	2	無然憲憲。	2	Baxter1992
5979	蹶	jué	Old_Chinese	大雅·生民之什·板	254	254.2	2	254.2.b	3	天之方蹶、	1	Baxter1992
5980	泄	xiè	Old_Chinese	大雅·生民之什·板	254	254.2	2	254.2.b	2	無然泄泄。	2	Baxter1992
5981	泄	xiè	Old_Chinese	大雅·生民之什·板	254	254.2	2	254.2.b	2	無然泄泄。	2	Baxter1992
5982	輯	jí	Old_Chinese	大雅·生民之什·板	254	254.2	3	254.2.c	2	辭之輯矣、	1	Baxter1992
5983	冾	qià	Old_Chinese	大雅·生民之什·板	254	254.2	3	254.2.c	2	民之冾矣。	2	Baxter1992
5984	懌	yì	Old_Chinese	大雅·生民之什·板	254	254.2	4	254.2.d	2	辭之懌矣、	1	Baxter1992
5985	莫	mò	Old_Chinese	大雅·生民之什·板	254	254.2	4	254.2.d	2	民之莫矣。	2	Baxter1992
5986	事	shì	Old_Chinese	大雅·生民之什·板	254	254.3	1		3	我雖異事、	1	Baxter1992
5987	寮	liáo	Old_Chinese	大雅·生民之什·板	254	254.3	1	254.3.a	3	及爾同寮。	2	Baxter1992
5988	謀	móu	Old_Chinese	大雅·生民之什·板	254	254.3	2		3	我即而謀、	1	Baxter1992
5989	囂	xiāo	Old_Chinese	大雅·生民之什·板	254	254.3	2	254.3.a	2	聽我囂囂。	2	Baxter1992
5990	服	fú	Old_Chinese	大雅·生民之什·板	254	254.3	3		3	我言維服、	1	Baxter1992
5991	笑	xiào	Old_Chinese	大雅·生民之什·板	254	254.3	3	254.3.a	3	勿以為笑。	2	Baxter1992
5992	言	yán	Old_Chinese	大雅·生民之什·板	254	254.3	4		3	先民有言、	1	Baxter1992
5993	蕘	ráo	Old_Chinese	大雅·生民之什·板	254	254.3	4	254.3.a	3	詢于芻蕘。	2	Baxter1992
5994	虐	nüè	Old_Chinese	大雅·生民之什·板	254	254.4	1	254.4.a	3	天之方虐、	1	Baxter1992
5995	謔	xuè	Old_Chinese	大雅·生民之什·板	254	254.4	1	254.4.a	2	無然謔謔。	2	Baxter1992
5996	謔	xuè	Old_Chinese	大雅·生民之什·板	254	254.4	1	254.4.a	2	無然謔謔。	2	Baxter1992
5997	灌	guàn	Old_Chinese	大雅·生民之什·板	254	254.4	2		2	老夫灌灌、	1	Baxter1992
5998	蹻	juē	Old_Chinese	大雅·生民之什·板	254	254.4	2	254.4.a	2	小子蹻蹻。	2	Baxter1992
5999	蹻	juē	Old_Chinese	大雅·生民之什·板	254	254.4	2	254.4.a	2	小子蹻蹻。	2	Baxter1992
6000	耄	mào	Old_Chinese	大雅·生民之什·板	254	254.4	3	254.4.a	3	匪我言耄、	1	Baxter1992
6001	謔	xuè	Old_Chinese	大雅·生民之什·板	254	254.4	3	254.4.a	3	爾用憂謔。	2	Baxter1992
6002	熇	hè	Old_Chinese	大雅·生民之什·板	254	254.4	4	254.4.a	2	多將熇熇、	1	Baxter1992
6003	熇	hè	Old_Chinese	大雅·生民之什·板	254	254.4	4	254.4.a	2	多將熇熇、	1	Baxter1992
6004	藥	yào	Old_Chinese	大雅·生民之什·板	254	254.4	4	254.4.a	3	不可救藥。	2	Baxter1992
6005	懠	qí	Old_Chinese	大雅·生民之什·板	254	254.5	1	254.5.a	3	天之方懠、	1	Baxter1992
6006	毗	pí	Old_Chinese	大雅·生民之什·板	254	254.5	1	254.5.a	3	無為夸毗。	2	Baxter1992
6007	迷	mí	Old_Chinese	大雅·生民之什·板	254	254.5	2	254.5.a	3	威儀卒迷、	1	Baxter1992
6008	尸	shī	Old_Chinese	大雅·生民之什·板	254	254.5	2	254.5.a	3	善人載尸。	2	Baxter1992
6009	屎	shǐ	Old_Chinese	大雅·生民之什·板	254	254.5	3	254.5.a	4	民之方殿屎、	1	Baxter1992
6010	葵	kuí	Old_Chinese	大雅·生民之什·板	254	254.5	3	254.5.a	4	則莫我敢葵。	2	Baxter1992
6011	資	zī	Old_Chinese	大雅·生民之什·板	254	254.5	4	254.5.a	3	喪亂蔑資、	1	Baxter1992
6012	師	shī	Old_Chinese	大雅·生民之什·板	254	254.5	4	254.5.a	4	曾莫惠我師。	2	Baxter1992
6013	民	mín	Old_Chinese	大雅·生民之什·板	254	254.6	1		3	天之牖民、	1	Baxter1992
6014	篪	chí	Old_Chinese	大雅·生民之什·板	254	254.6	1	254.6.a	3	如壎如篪。	2	Baxter1992
6015	圭	guī	Old_Chinese	大雅·生民之什·板	254	254.6	2	254.6.a	3	如璋如圭、	1	Baxter1992
6016	攜	xié	Old_Chinese	大雅·生民之什·板	254	254.6	2	254.6.a	3	如取如攜。	2	Baxter1992
6017	益	yì	Old_Chinese	大雅·生民之什·板	254	254.6	3	254.6.b	3	攜無日益、	1	Baxter1992
6018	易	yì	Old_Chinese	大雅·生民之什·板	254	254.6	3	254.6.b	3	牖民孔易。	2	Baxter1992
6019	辟	pì	Old_Chinese	大雅·生民之什·板	254	254.6	4	254.6.b	3	民之多辟、	1	Baxter1992
6020	辟	pì	Old_Chinese	大雅·生民之什·板	254	254.6	4	254.6.b	3	無自立辟。	2	Baxter1992
6021	藩	fān	Old_Chinese	大雅·生民之什·板	254	254.7	1	254.7.a	3	价人維藩、	1	Baxter1992
6022	垣	yuán	Old_Chinese	大雅·生民之什·板	254	254.7	1	254.7.a	3	大師維垣、	2	Baxter1992
6023	屏	píng	Old_Chinese	大雅·生民之什·板	254	254.7	2	254.7.b	3	大邦維屏、	1	Baxter1992
6024	翰	hàn	Old_Chinese	大雅·生民之什·板	254	254.7	2	254.7.a	3	大宗維翰、	2	Baxter1992
6025	寧	níng	Old_Chinese	大雅·生民之什·板	254	254.7	3	254.7.b	3	懷德維寧、	1	Baxter1992
6026	城	chéng	Old_Chinese	大雅·生民之什·板	254	254.7	3	254.7.b	3	宗子維城。	2	Baxter1992
6027	壞	huài	Old_Chinese	大雅·生民之什·板	254	254.7	4	254.7.c	3	無俾城壞、	1	Baxter1992
6028	畏	wèi	Old_Chinese	大雅·生民之什·板	254	254.7	4	254.7.c	3	無獨斯畏。	2	Baxter1992
6029	怒	nù	Old_Chinese	大雅·生民之什·板	254	254.8	1	254.8.a	3	敬天之怒、	1	Baxter1992
6030	豫	yù	Old_Chinese	大雅·生民之什·板	254	254.8	1	254.8.a	3	無敢戲豫。	2	Baxter1992
6031	渝	yú	Old_Chinese	大雅·生民之什·板	254	254.8	2	254.8.b	3	敬天之渝、	1	Baxter1992
6032	驅	qū	Old_Chinese	大雅·生民之什·板	254	254.8	2	254.8.b	3	無敢馳驅。	2	Baxter1992
6033	明	míng	Old_Chinese	大雅·生民之什·板	254	254.8	3	254.8.c	3	昊天曰明、	1	Baxter1992
6034	王	wáng	Old_Chinese	大雅·生民之什·板	254	254.8	3	254.8.c	3	及爾出王。	2	Baxter1992
6035	旦	dàn	Old_Chinese	大雅·生民之什·板	254	254.8	4	254.8.d	3	昊天曰旦、	1	Baxter1992
