ID	SHIJING	BLOCK	CHAPTER	NUMBER	TITLE	STANZA	VERSE	SECTION_NUMBER	RHYME_NUMBER	SECTION	RAW_SECTION	ENDCHAR	NOTE	RHYME	ALTERNATIVE_RHYME	CHARACTER	RHYMEID	MCH	OCH	PWY	YUNBU	SECTIONID	PREINITIAL	INITIAL	MEDIAL	YUN	SUF	OCBSYUN	GSR	GSRCLASS	MCHASCII	OCH_GLOSS	PINYIN	OCBS
4607	shijing	小雅	北山之什	213	  瞻彼洛矣	213.1	3	2	1	以作六b師	以作六師	。		213.1.b		師	740	srij	*srij	sril	脂1	213.1.3.2		s	r	ij		ij	0559a	559	srij	master	shi1	 s r ij 
4608	shijing	小雅	北山之什	213	  瞻彼洛矣	213.2	1	1	1	瞻彼洛a?x矣	瞻彼洛矣	、		213.2.a		矣	741					213.2.1.1		q		əʔ		ə	0976l	976	hiX	(final particle)	yi3	 q  əʔ 
4609	shijing	小雅	北山之什	213	  瞻彼洛矣	213.2	1	2	1	維水泱泱	維水泱泱	。				泱	0	'jang	?	qaŋ	陽	213.2.1.2												    
4610	shijing	小雅	北山之什	213	  瞻彼洛矣	213.2	2	1	1	君子至a?x止	君子至止	、		213.2.a		止	741	tsyiX	*təʔ	kljɯʔ	之	213.2.2.1		t		əʔ		ə	0961a	961	tsyiX	foot; stop	zhi3	 t  əʔ 
4611	shijing	小雅	北山之什	213	  瞻彼洛矣	213.2	2	2	1	鞞琫有a珌	鞞琫有珌	。		213.2.a		珌	741	pjit	?	piɡ	質2	213.2.2.2												    
4612	shijing	小雅	北山之什	213	  瞻彼洛矣	213.2	3	1	1	君子萬年	君子萬年	、				年	0	nen	*C.nˤi[ŋ]	niin	真1	213.2.3.1	C.	nˤ		i[ŋ]		iŋ	0364a	364	nen	harvest; year	nian2	C. nˤ  i[ŋ] 
4613	shijing	小雅	北山之什	213	  瞻彼洛矣	213.2	3	2	1	保其家a室	保其家室	。		213.2.a		室	741	syit	*s.ti[t]	qhljiɡ	質2	213.2.3.2	s.	t		i[t]		it	0413j	413	syit	chamber; house	shi4	s. t  i[t] 
4614	shijing	小雅	北山之什	213	  瞻彼洛矣	213.3	1	1	1	瞻彼洛a?x矣	瞻彼洛矣	、		213.3.a		矣	742					213.3.1.1		q		əʔ		ə	0976l	976	hiX	(final particle)	yi3	 q  əʔ 
4615	shijing	小雅	北山之什	213	  瞻彼洛矣	213.3	1	2	1	維水泱泱	維水泱泱	。				泱	0	'jang	?	qaŋ	陽	213.3.1.2												    
4616	shijing	小雅	北山之什	213	  瞻彼洛矣	213.3	2	1	1	君子至a?x止	君子至止	、		213.3.a		止	742	tsyiX	*təʔ	kljɯʔ	之	213.3.2.1		t		əʔ		ə	0961a	961	tsyiX	foot; stop	zhi3	 t  əʔ 
4617	shijing	小雅	北山之什	213	  瞻彼洛矣	213.3	2	2	1	福祿既a同	福祿既同	。		213.3.a		同	742	duwng	*lˤoŋ	looŋ	東	213.3.2.2		lˤ		oŋ		oŋ	1176a	1176	duwng	together, join	tong2	 lˤ  oŋ 
4618	shijing	小雅	北山之什	213	  瞻彼洛矣	213.3	3	1	1	君子萬年	君子萬年	、				年	0	nen	*C.nˤi[ŋ]	niin	真1	213.3.3.1	C.	nˤ		i[ŋ]		iŋ	0364a	364	nen	harvest; year	nian2	C. nˤ  i[ŋ] 
4619	shijing	小雅	北山之什	213	  瞻彼洛矣	213.3	3	2	1	保其家a邦	保其家邦	。		213.3.a		邦	742	paewng	*pˤroŋ	prooŋ	東	213.3.3.2		pˤ	r	oŋ		oŋ	1197e	1197	paewng	country	bang1	 pˤ r oŋ 
4620	shijing	小雅	北山之什	214	  裳裳者華	214.1	1	1	1	裳裳者華	裳裳者華	、				華	0	hwae	*N-qʷʰˤra	ɢʷraal	歌1	214.1.1.1		qʷʰˤ	r	a		a	0044a	44	xwae	flower (n.)	hua1	 qʷʰˤ r a 
4621	shijing	小雅	北山之什	214	  裳裳者華	214.1	1	2	1	其葉a湑兮	其葉湑兮	。		214.1.a		湑	743	sjoX (sjo)	*s-raʔ	sqa	魚	214.1.1.2	s-	r		aʔ		a	0090f	90	sjoX	to strain (spirits)	xu3	s- r  aʔ 
4622	shijing	小雅	北山之什	214	  裳裳者華	214.1	2	1	1	我覯之子	我覯之子	、				子	0	tsiX	! *[ts]əʔ // *tsəʔ	?	之	214.1.2.1		ts		əʔ		ə	0964a	964	tsiX	child; gentleman, master	zi3	 ts  əʔ 
4623	shijing	小雅	北山之什	214	  裳裳者華	214.1	2	2	1	我心a寫兮	我心寫兮	。		214.1.a		寫	743	sjaeX	*s-qʰAʔ	sqaʔ	魚	214.1.2.2	s-	qʰ		Aʔ		A	0799f	799	sjaeX	drain off	xie3	s- qʰ  Aʔ 
4624	shijing	小雅	北山之什	214	  裳裳者華	214.1	3	1	1	我心a寫兮	我心寫兮	、		214.1.a		寫	743	sjaeX	*s-qʰAʔ	sqaʔ	魚	214.1.3.1	s-	qʰ		Aʔ		A	0799f	799	sjaeX	drain off	xie3	s- qʰ  Aʔ 
4625	shijing	小雅	北山之什	214	  裳裳者華	214.1	3	2	1	是以有譽a處兮	是以有譽處兮	。		214.1.a		處	743	tsyhoX	*t.qʰaʔ	khljaʔ	魚	214.1.3.2	t.	qʰ		aʔ		a	0085a	85	tsyhoX	be at	chu3	t. qʰ  aʔ 
4626	shijing	小雅	北山之什	214	  裳裳者華	214.2	1	1	1	裳裳者華	裳裳者華	、				華	0	hwae	*N-qʷʰˤra	ɢʷraal	歌1	214.2.1.1		qʷʰˤ	r	a		a	0044a	44	xwae	flower (n.)	hua1	 qʷʰˤ r a 
4627	shijing	小雅	北山之什	214	  裳裳者華	214.2	1	2	1	芸其a黃矣	芸其黃矣	。		214.2.a		黃	744	hwang	*N-kʷˤaŋ	ɡʷaaŋ	陽	214.2.1.2	N-	kʷˤ		aŋ		aŋ	0707a	707	hwang	yellow	huang2	N- kʷˤ  aŋ 
4628	shijing	小雅	北山之什	214	  裳裳者華	214.2	2	1	1	我覯之子	我覯之子	、				子	0	tsiX	! *[ts]əʔ // *tsəʔ	?	之	214.2.2.1		ts		əʔ		ə	0964a	964	tsiX	child; gentleman, master	zi3	 ts  əʔ 
4629	shijing	小雅	北山之什	214	  裳裳者華	214.2	2	2	1	維其有a章矣	維其有章矣	。		214.2.a		章	744					214.2.2.2		t		aŋ		aŋ	0723a	723	tsyang	brilliant; distinctive mark; to display	zhang1	 t  aŋ 
4630	shijing	小雅	北山之什	214	  裳裳者華	214.2	3	1	1	維其有a章矣	維其有章矣	、		214.2.a		章	744					214.2.3.1		t		aŋ		aŋ	0723a	723	tsyang	brilliant; distinctive mark; to display	zhang1	 t  aŋ 
4631	shijing	小雅	北山之什	214	  裳裳者華	214.2	3	2	1	是以有a慶矣	是以有慶矣	。		214.2.a		慶	744	khjaengH	*[kʰ]raŋ-s	khraŋs	陽	214.2.3.2		[kʰ]	r	aŋ	-s	aŋ	0753a	753	khjaengH	happy, rejoice	qing4	 [kʰ] r aŋ -s
4632	shijing	小雅	北山之什	214	  裳裳者華	214.3	1	1	1	裳裳者華	裳裳者華	、				華	0	hwae	*N-qʷʰˤra	ɢʷraal	歌1	214.3.1.1		qʷʰˤ	r	a		a	0044a	44	xwae	flower (n.)	hua1	 qʷʰˤ r a 
4633	shijing	小雅	北山之什	214	  裳裳者華	214.3	1	2	1	或黃或a白	或黃或白	。		214.3.a		白	745	baek	*bˤrak	braaɡ	鐸	214.3.1.2		bˤ	r	ak		ak	0782a	782	baek	white	bai2	 bˤ r ak 
4634	shijing	小雅	北山之什	214	  裳裳者華	214.3	2	1	1	我覯之子	我覯之子	、				子	0	tsiX	! *[ts]əʔ // *tsəʔ	?	之	214.3.2.1		ts		əʔ		ə	0964a	964	tsiX	child; gentleman, master	zi3	 ts  əʔ 
4635	shijing	小雅	北山之什	214	  裳裳者華	214.3	2	2	1	乘其四a駱	乘其四駱	。		214.3.a		駱	745	lak	*[r]ˤak	ɡ-raaɡ	鐸	214.3.2.2		[r]ˤ		ak		ak	0766s	766	lak	white horse with black mane	luo4	 [r]ˤ  ak 
4636	shijing	小雅	北山之什	214	  裳裳者華	214.3	3	1	1	乘其四a駱	乘其四駱	、		214.3.a		駱	745	lak	*[r]ˤak	ɡ-raaɡ	鐸	214.3.3.1		[r]ˤ		ak		ak	0766s	766	lak	white horse with black mane	luo4	 [r]ˤ  ak 
4637	shijing	小雅	北山之什	214	  裳裳者華	214.3	3	2	1	六轡沃a若	六轡沃若	。		214.3.a		若	745	nyak // nyak	*nak	nja	魚	214.3.3.2		n		ak		ak	0777a	777	nyak	agree	ruo4	 n  ak 
4638	shijing	小雅	北山之什	214	  裳裳者華	214.4	1	1	1	左之a左之	左之左之	、		214.4.a		左	746	tsaH	*tsˤarʔ-s	skaals	歌1	214.4.1.1		tsˤ		arʔ	-s	ar	0005a	5	tsaH	assist	zuo3	 tsˤ  arʔ -s
4639	shijing	小雅	北山之什	214	  裳裳者華	214.4	1	2	1	君子a宜之	君子宜之	。		214.4.a		宜	746	ngje	*ŋ(r)aj	ŋɡral	歌1	214.4.1.2		ŋ	(r)	aj		aj	0021a	21	ngje	proper; should	yi2	 ŋ (r) aj 
4640	shijing	小雅	北山之什	214	  裳裳者華	214.4	2	1	1	右之b右之	右之右之	、		214.4.b		右	747	hjuwX // hjuwH	! *[ɢ]ʷəʔ // *[ɢ]ʷəʔ-s	ɢʷɯs	之	214.4.2.1		[ɢ]ʷ		əʔ	-s	ə	0995i	995	hjuwH	right hand	you4	 [ɢ]ʷ  əʔ -s
4641	shijing	小雅	北山之什	214	  裳裳者華	214.4	2	2	1	君子b有之	君子有之	。		214.4.b		有	747	hjuwX	*[ɢ]ʷəʔ	ɢʷɯʔ	之	214.4.2.2		[ɢ]ʷ		əʔ		ə	0995o	995	hjuwX	have, exist	you3	 [ɢ]ʷ  əʔ 
4642	shijing	小雅	北山之什	214	  裳裳者華	214.4	3	1	1	維其b有之	維其有之	、		214.4.b		有	747	hjuwX	*[ɢ]ʷəʔ	ɢʷɯʔ	之	214.4.3.1		[ɢ]ʷ		əʔ		ə	0995o	995	hjuwX	have, exist	you3	 [ɢ]ʷ  əʔ 
4643	shijing	小雅	北山之什	214	  裳裳者華	214.4	3	2	1	是以b似之	是以似之	。		214.4.b		似	747	ziX	*sə.ləʔ	?	之	214.4.3.2	sə.	l		əʔ		ə	0976h	976	ziX	resemble	si4	sə. l  əʔ 
4644	shijing	小雅	桑扈之什	215	  桑扈	215.1	1	1	1	交交桑a扈	交交桑扈	、		215.1.a		扈	748	huX	*m-qˤaʔ	ɡlaaʔ	魚	215.1.1.1	m-	qˤ		aʔ		a	0053c	53	huX	to stop	hu4	m- qˤ  aʔ 
4645	shijing	小雅	桑扈之什	215	  桑扈	215.1	1	2	1	有鶯其a羽	有鶯其羽	。		215.1.a		羽	748	hjuX (hjuH)	*[ɢ]ʷ(r)aʔ	ɢʷas	魚	215.1.1.2		[ɢ]ʷ	(r)	aʔ		a	0098a	98	hjuX	feather, wing	yu3	 [ɢ]ʷ (r) aʔ 
4646	shijing	小雅	桑扈之什	215	  桑扈	215.1	2	1	1	君子樂a胥	君子樂胥	、		215.1.a		胥	748	sjo	?	sqa	魚	215.1.2.1												    
4647	shijing	小雅	桑扈之什	215	  桑扈	215.1	2	2	1	受天之a祜	受天之祜	。		215.1.a		祜	748	huX	*[g]ˤaʔ	ɡaaʔ	魚	215.1.2.2		[g]ˤ		aʔ		a	0049y	49	huX	blessing	hu4	 [g]ˤ  aʔ 
4648	shijing	小雅	桑扈之什	215	  桑扈	215.2	1	1	1	交交桑a扈	交交桑扈	、		215.2.a		扈	749	huX	*m-qˤaʔ	ɡlaaʔ	魚	215.2.1.1	m-	qˤ		aʔ		a	0053c	53	huX	to stop	hu4	m- qˤ  aʔ 
4649	shijing	小雅	桑扈之什	215	  桑扈	215.2	1	2	1	有鶯其b領	有鶯其領	。		215.2.b		領	750	ljengX	*[r]eŋʔ	ɡ-reŋʔ	耕	215.2.1.2		[r]		eŋʔ		eŋ	0823f	823	ljengX	neck	ling3	 [r]  eŋʔ 
4650	shijing	小雅	桑扈之什	215	  桑扈	215.2	2	1	1	君子樂a胥	君子樂胥	、		215.2.a		胥	749	sjo	?	sqa	魚	215.2.2.1												    
4651	shijing	小雅	桑扈之什	215	  桑扈	215.2	2	2	1	萬邦之b屏	萬邦之屏	。		215.2.b		屏	750	beng (pjieng)	*[b]ˤeŋ	peŋ	耕	215.2.2.2		[b]ˤ		eŋ		eŋ	0824f	824	beng	screen; to protect	ping2	 [b]ˤ  eŋ 
4652	shijing	小雅	桑扈之什	215	  桑扈	215.3	1	1	1	之屏之a翰	之屏之翰	、		215.3.a		翰	751	hanH // hanH // hanH // hanH	! *[g]ˤar // *[g]ˤar-s // *m-kˤar-s // *[g]ˤar-s	ɡaans	元1	215.3.1.1		[g]ˤ		ar	-s	ar	0140f	140	hanH	high	han4	 [g]ˤ  ar -s
4653	shijing	小雅	桑扈之什	215	  桑扈	215.3	1	2	1	百辟為a憲	百辟為憲	。		215.3.a		憲	751	xjonH	*qʰar	qhans	元1	215.3.1.2		qʰ		ar		ar	0250a	250	xjonH	law; model; rule	xian4	 qʰ  ar 
4654	shijing	小雅	桑扈之什	215	  桑扈	215.3	2	1	1	不戢不a難	不戢不難	、		215.3.a		難	751	nan	*nˤar	mɢlaan	元1	215.3.2.1		nˤ		ar		ar	0152d	152	nan	difficult	nan2	 nˤ  ar 
4655	shijing	小雅	桑扈之什	215	  桑扈	215.3	2	2	1	受福不a那	受福不那	。		215.3.a		那	751	na	*nˤar	naal	歌1	215.3.2.2		nˤ		ar		ar	0350a	350	na	ample	nuo2	 nˤ  ar 
4656	shijing	小雅	桑扈之什	215	  桑扈	215.4	1	1	1	兕觥其a觩	兕觥其觩	、		215.4.a		觩	752	gjiw	?	ɡru	幽1	215.4.1.1												    
4657	shijing	小雅	桑扈之什	215	  桑扈	215.4	1	2	1	旨酒思a柔	旨酒思柔	。		215.4.a		柔	752	nyuw	*nu	mlju	幽1	215.4.1.2		n		u		u	1105a	1105	nyuw	soft	rou2	 n  u 
4658	shijing	小雅	桑扈之什	215	  桑扈	215.4	2	1	1	彼交匪a敖	彼交匪敖	、		215.4.a		敖	752	ngaw	! *ŋˤaw // *[ŋ]ˤaw	ŋoow	宵3	215.4.2.1		[ŋ]ˤ		aw		aw	1130a	1130	ngaw	tall	ao2	 [ŋ]ˤ  aw 
4659	shijing	小雅	桑扈之什	215	  桑扈	215.4	2	2	1	萬福來a求	萬福來求	。		215.4.a		求	752	gjuw	*[g](r)u	ɡu	幽1	215.4.2.2		[g]	(r)	u		u	1066a	1066	gjuw	seek	qiu2	 [g] (r) u 
4660	shijing	小雅	桑扈之什	216	  鴛鴦	216.1	1	1	1	鴛鴦于飛	鴛鴦于飛	、				飛	0	pj+j	*Cə.pə[r]	pɯl	微1	216.1.1.1	Cə.	p		ə[r]		ər	0580a	580	pj+j	fly (v.)	fei1	Cə. p  ə[r] 
4661	shijing	小雅	桑扈之什	216	  鴛鴦	216.1	1	2	1	畢之a羅之	畢之羅之	。		216.1.a		羅	753	la	*rˤaj	b-raal	歌1	216.1.1.2		rˤ		aj		aj	0006a	6	la	a kind of net (on a handle?) (Shuōwén: 'bird net')	luo2	 rˤ  aj 
4662	shijing	小雅	桑扈之什	216	  鴛鴦	216.1	2	1	1	君子萬年	君子萬年	、				年	0	nen	*C.nˤi[ŋ]	niin	真1	216.1.2.1	C.	nˤ		i[ŋ]		iŋ	0364a	364	nen	harvest; year	nian2	C. nˤ  i[ŋ] 
4663	shijing	小雅	桑扈之什	216	  鴛鴦	216.1	2	2	1	福祿a宜之	福祿宜之	。		216.1.a		宜	753	ngje	*ŋ(r)aj	ŋɡral	歌1	216.1.2.2		ŋ	(r)	aj		aj	0021a	21	ngje	proper; should	yi2	 ŋ (r) aj 
4664	shijing	小雅	桑扈之什	216	  鴛鴦	216.2	1	1	1	鴛鴦在梁	鴛鴦在梁	、				梁	0	ljang	*raŋ	k-raŋ	陽	216.2.1.1		r		aŋ		aŋ	0738a	738	ljang	beam; bridge	liang2	 r  aŋ 
4665	shijing	小雅	桑扈之什	216	  鴛鴦	216.2	1	2	1	戢其左a翼	戢其左翼	。		216.2.a		翼	754	yik	*ɢʷrəp	?	職	216.2.1.2		ɢʷ	r	əp		əp	0954d	954	yik	wing	yi4	 ɢʷ r əp 
4666	shijing	小雅	桑扈之什	216	  鴛鴦	216.2	2	1	1	君子萬年	君子萬年	、				年	0	nen	*C.nˤi[ŋ]	niin	真1	216.2.2.1	C.	nˤ		i[ŋ]		iŋ	0364a	364	nen	harvest; year	nian2	C. nˤ  i[ŋ] 
4667	shijing	小雅	桑扈之什	216	  鴛鴦	216.2	2	2	1	宜其遐a福	宜其遐福	。		216.2.a		福	754	pjuwk	*pək	pɯɡ	職	216.2.2.2		p		ək		ək	0933d	933	pjuwk	blessing	fu2	 p  ək 
4668	shijing	小雅	桑扈之什	216	  鴛鴦	216.3	1	1	1	乘馬在廄	乘馬在廄	、				廄	0	kjuwH	*[k]ʷu(ʔ)-s	kus	幽1	216.3.1.1		[k]ʷ		u(ʔ)	-s	u	0987g	987	kjuwH	stable (n.)	jiu4	 [k]ʷ  u(ʔ) -s
4669	shijing	小雅	桑扈之什	216	  鴛鴦	216.3	1	2	1	摧之a秣之	摧之秣之	。		216.3.a		秣	755	mat	?	?	末	216.3.1.2												    
4670	shijing	小雅	桑扈之什	216	  鴛鴦	216.3	2	1	1	君子萬年	君子萬年	、				年	0	nen	*C.nˤi[ŋ]	niin	真1	216.3.2.1	C.	nˤ		i[ŋ]		iŋ	0364a	364	nen	harvest; year	nian2	C. nˤ  i[ŋ] 
4671	shijing	小雅	桑扈之什	216	  鴛鴦	216.3	2	2	1	福祿a艾之	福祿艾之	。		216.3.a		艾	755	ngajH	*C.ŋˤa[t]-s	ŋaads	月1	216.3.2.2	C.	ŋˤ		a[t]	-s	at	0347c	347	ngajH	Artemisia; moxa	ai4	C. ŋˤ  a[t] -s
4672	shijing	小雅	桑扈之什	216	  鴛鴦	216.4	1	1	1	乘馬在廄	乘馬在廄	、				廄	0	kjuwH	*[k]ʷu(ʔ)-s	kus	幽1	216.4.1.1		[k]ʷ		u(ʔ)	-s	u	0987g	987	kjuwH	stable (n.)	jiu4	 [k]ʷ  u(ʔ) -s
4673	shijing	小雅	桑扈之什	216	  鴛鴦	216.4	1	2	1	秣之a摧之	秣之摧之	。		216.4.a		摧	756	dzwoj	?	sɡluul	微2	216.4.1.2												    
4674	shijing	小雅	桑扈之什	216	  鴛鴦	216.4	2	1	1	君子萬年	君子萬年	、				年	0	nen	*C.nˤi[ŋ]	niin	真1	216.4.2.1	C.	nˤ		i[ŋ]		iŋ	0364a	364	nen	harvest; year	nian2	C. nˤ  i[ŋ] 
4675	shijing	小雅	桑扈之什	216	  鴛鴦	216.4	2	2	1	福祿a綏之	福祿綏之	。		216.4.a		綏	756	swij	*s.nuj	snul	微3	216.4.2.2	s.	n		uj		uj	0354g	354	swij	comfort (v.)	sui2	s. n  uj 
4676	shijing	小雅	桑扈之什	217	  頍弁	217.1	1	1	1	有頍者弁	有頍者弁	、				弁	0	bjenH	*C.[b]ro[n]-s	brons	元3	217.1.1.1	C.	[b]	r	o[n]	-s	on	0220a	220	bjenH	cap	bian4	C. [b] r o[n] -s
4677	shijing	小雅	桑扈之什	217	  頍弁	217.1	1	2	1	實維伊a何	實維伊何	。		217.1.a		何	757	ha	*[g]ˤaj	ɡlaal	歌1	217.1.1.2		[g]ˤ		aj		aj	0001f	1	ha	what	he2	 [g]ˤ  aj 
4678	shijing	小雅	桑扈之什	217	  頍弁	217.1	2	1	1	爾酒既旨	爾酒既旨	、				旨	0	tsyijX	*kijʔ	kjiʔ	脂2	217.1.2.1		k		ijʔ		ij	0552a	552	tsyijX	fine-tasting	zhi3	 k  ijʔ 
4679	shijing	小雅	桑扈之什	217	  頍弁	217.1	2	2	1	爾殽既a嘉	爾殽既嘉	。		217.1.a		嘉	757	kae	*kˤ<r>aj	kraal	歌1	217.1.2.2		kˤ	<r>	aj		aj	0015g	15	kae	excellent	jia1	 kˤ <r> aj 
4680	shijing	小雅	桑扈之什	217	  頍弁	217.1	3	1	1	豈伊異人	豈伊異人	、				人	0	nyin	*ni[ŋ]	njin	真1	217.1.3.1		n		i[ŋ]		iŋ	0388a	388	nyin	(other) person	ren2	 n  i[ŋ] 
4681	shijing	小雅	桑扈之什	217	  頍弁	217.1	3	2	1	兄弟匪a他	兄弟匪他	。		217.1.a		他	757	tha (thaH)	*l̥ˤaj	lʰaal	歌1	217.1.3.2		l̥ˤ		aj		aj	0004c'	4	tha	another	ta1	 l̥ˤ  aj 
4682	shijing	小雅	桑扈之什	217	  頍弁	217.1	4	1	1	蔦與女a?x蘿	蔦與女蘿	、		217.1.a		蘿	757	la	?	b-raal	歌1	217.1.4.1												    
4683	shijing	小雅	桑扈之什	217	  頍弁	217.1	4	2	1	施于松b柏	施于松柏	。		217.1.b		柏	758	paek	*pˤrak	praaɡ	鐸	217.1.4.2		pˤ	r	ak		ak	0782j	782	paek	cypress	bai3	 pˤ r ak 
4684	shijing	小雅	桑扈之什	217	  頍弁	217.1	5	1	1	未見君子	未見君子	、				子	0	tsiX	! *[ts]əʔ // *tsəʔ	?	之	217.1.5.1		ts		əʔ		ə	0964a	964	tsiX	child; gentleman, master	zi3	 ts  əʔ 
4685	shijing	小雅	桑扈之什	217	  頍弁	217.1	5	2	1	憂心b弈b弈	憂心弈弈	。		217.1.b		弈	758	yek	*[ɢ](r)Ak	k-laɡ	鐸	217.1.5.2		[ɢ]	(r)	Ak		Ak	0800f	800	yek	uneasy	yi4	 [ɢ] (r) Ak 
4686	shijing	小雅	桑扈之什	217	  頍弁	217.1	5	2	2	憂心b弈b弈	憂心弈弈	。		217.1.b		弈	758	yek	*[ɢ](r)Ak	k-laɡ	鐸	217.1.5.2		[ɢ]	(r)	Ak		Ak	0800f	800	yek	uneasy	yi4	 [ɢ] (r) Ak 
4687	shijing	小雅	桑扈之什	217	  頍弁	217.1	6	1	1	既見君子	既見君子	、				子	0	tsiX	! *[ts]əʔ // *tsəʔ	?	之	217.1.6.1		ts		əʔ		ə	0964a	964	tsiX	child; gentleman, master	zi3	 ts  əʔ 
4688	shijing	小雅	桑扈之什	217	  頍弁	217.1	6	2	1	庶幾說b懌	庶幾說懌	。		217.1.b		懌	758		?	laɡ	鐸	217.1.6.2												    
4689	shijing	小雅	桑扈之什	217	  頍弁	217.2	1	1	1	有頍者弁	有頍者弁	、				弁	0	bjenH	*C.[b]ro[n]-s	brons	元3	217.2.1.1	C.	[b]	r	o[n]	-s	on	0220a	220	bjenH	cap	bian4	C. [b] r o[n] -s
4690	shijing	小雅	桑扈之什	217	  頍弁	217.2	1	2	1	實維何a期	實維何期	。		217.2.a		期	759	gi (ki)	*[g](r)ə	kɯ	之	217.2.1.2		[g]	(r)	ə		ə	0952k	952	gi	period of time	qi1	 [g] (r) ə 
4691	shijing	小雅	桑扈之什	217	  頍弁	217.2	2	1	1	爾酒既旨	爾酒既旨	、				旨	0	tsyijX	*kijʔ	kjiʔ	脂2	217.2.2.1		k		ijʔ		ij	0552a	552	tsyijX	fine-tasting	zhi3	 k  ijʔ 
4692	shijing	小雅	桑扈之什	217	  頍弁	217.2	2	2	1	爾殽既a時	爾殽既時	。		217.2.a		時	759	dzyi	*[d]ə	ɡljɯ	之	217.2.2.2		[d]		ə		ə	0961z	961	dzyi	time	shi2	 [d]  ə 
4693	shijing	小雅	桑扈之什	217	  頍弁	217.2	3	1	1	豈伊異人	豈伊異人	、				人	0	nyin	*ni[ŋ]	njin	真1	217.2.3.1		n		i[ŋ]		iŋ	0388a	388	nyin	(other) person	ren2	 n  i[ŋ] 
4694	shijing	小雅	桑扈之什	217	  頍弁	217.2	3	2	1	兄弟具a來	兄弟具來	。		217.2.a		來	759	loj	*mə.rˤək	m-rɯɯ	之	217.2.3.2	mə.	rˤ		ək		ək	0944a	944	loj	come	lai2	mə. rˤ  ək 
4695	shijing	小雅	桑扈之什	217	  頍弁	217.2	4	1	1	蔦與女蘿	蔦與女蘿	、				蘿	0	la	?	b-raal	歌1	217.2.4.1												    
4696	shijing	小雅	桑扈之什	217	  頍弁	217.2	4	2	1	施于松b上	施于松上	。		217.2.b		上	760	dzyangH	*daŋʔ-s	ɡljaŋs	陽	217.2.4.2	m-	d		aŋʔ		aŋ	0726a	726	dzyangX	to put up	shang4	m- d  aŋʔ 
4697	shijing	小雅	桑扈之什	217	  頍弁	217.2	5	1	1	未見君子	未見君子	、				子	0	tsiX	! *[ts]əʔ // *tsəʔ	?	之	217.2.5.1		ts		əʔ		ə	0964a	964	tsiX	child; gentleman, master	zi3	 ts  əʔ 
4698	shijing	小雅	桑扈之什	217	  頍弁	217.2	5	2	1	憂心怲b怲	憂心怲怲	。		217.2.b		怲	760	pjaengH	?	pqraŋs	陽	217.2.5.2												    
4699	shijing	小雅	桑扈之什	217	  頍弁	217.2	6	1	1	既見君子	既見君子	、				子	0	tsiX	! *[ts]əʔ // *tsəʔ	?	之	217.2.6.1		ts		əʔ		ə	0964a	964	tsiX	child; gentleman, master	zi3	 ts  əʔ 
4700	shijing	小雅	桑扈之什	217	  頍弁	217.2	6	2	1	庶幾有b臧	庶幾有臧	。		217.2.b		臧	760	tsang	*[ts]ˤaŋ	skaaŋ	陽	217.2.6.2		[ts]ˤ		aŋ		aŋ	0727f'	727	tsang	good	zang1	 [ts]ˤ  aŋ 
4701	shijing	小雅	桑扈之什	217	  頍弁	217.3	1	1	1	有頍者弁	有頍者弁	、				弁	0	bjenH	*C.[b]ro[n]-s	brons	元3	217.3.1.1	C.	[b]	r	o[n]	-s	on	0220a	220	bjenH	cap	bian4	C. [b] r o[n] -s
4702	shijing	小雅	桑扈之什	217	  頍弁	217.3	1	2	1	實維在a首	實維在首	。		217.3.a		首	761	syuwH	*l̥uʔ-s	qhljus	幽1	217.3.1.2		l̥		uʔ		u	1102a	1102	syuwX	head	shou3	 l̥  uʔ 
4703	shijing	小雅	桑扈之什	217	  頍弁	217.3	2	1	1	爾酒既旨	爾酒既旨	、				旨	0	tsyijX	*kijʔ	kjiʔ	脂2	217.3.2.1		k		ijʔ		ij	0552a	552	tsyijX	fine-tasting	zhi3	 k  ijʔ 
4704	shijing	小雅	桑扈之什	217	  頍弁	217.3	2	2	1	爾殽既a阜	爾殽既阜	。		217.3.a		阜	761	bjuwX	*[b](r)uʔ	?	尤	217.3.2.2		[b]	(r)	uʔ		u	1108a	1108	bjuwX	big mound	fu4	 [b] (r) uʔ 
4705	shijing	小雅	桑扈之什	217	  頍弁	217.3	3	1	1	豈伊異人	豈伊異人	、				人	0	nyin	*ni[ŋ]	njin	真1	217.3.3.1		n		i[ŋ]		iŋ	0388a	388	nyin	(other) person	ren2	 n  i[ŋ] 
4706	shijing	小雅	桑扈之什	217	  頍弁	217.3	3	2	1	兄弟甥a舅	兄弟甥舅	。		217.3.a		舅	761	gjuwX	*[g](r)uʔ	ɡuʔ	幽1	217.3.3.2		[g]	(r)	uʔ		u	1067b	1067	gjuwX	mother's brother	jiu4	 [g] (r) uʔ 
4707	shijing	小雅	桑扈之什	217	  頍弁	217.3	4	1	1	如彼雨雪	如彼雨雪	、				雪	0	sjwet	*[s]ot	?	薛	217.3.4.1		[s]		ot		ot	0297a	297	sjwet	snow	xue3	 [s]  ot 
4708	shijing	小雅	桑扈之什	217	  頍弁	217.3	4	2	1	先集維b霰	先集維霰	。		217.3.b		霰	762	senH	*sˤ[e]r-s	sqeens	元2	217.3.4.2		sˤ		[e]r	-s	er	0156d	156	senH	sleet	xian4	 sˤ  [e]r -s
