ID	CHARACTER	PINYIN	DOCULECT	WORDFAMILY_CLASS	GLOSS	READING	VARIANT_CLASS	SOURCE
6215	禡	mǎ	Middle_Chinese		"A kind of horse sacrifice performed in the wilds" [Shi].	maᶜ		Schuessler2007
6216	禡	mǎ	Old_Chinese	⪤ mǎ₁ 馬	"A kind of horse sacrifice performed in the wilds" [Shi].	mrâh		Schuessler2007
6217	禡	mǎ	Late_Han_Chinese		"A kind of horse sacrifice performed in the wilds" [Shi].	maᶜ		Schuessler2007
6218	罵	mà	Middle_Chinese		"To scold" [Zuo].	maᴮ/ᶜ		Schuessler2007
6219	罵	mà	Old_Chinese		"To scold" [Zuo].	mâʔ/h ?		Schuessler2007
6220	罵	mà	Late_Han_Chinese		"To scold" [Zuo].	maᴮ/ᶜ		Schuessler2007
6221	買	mǎi	Middle_Chinese		"To buy" [Zuo, Zhao 26.3; Zhuang 1]./NOTE:A graph similar to mǎi is found on OB (Sōrui p. 253; Lǐ Xiàodīng p. 2157), but it is not certain what word it was intended to write.	maɨᴮ		Schuessler2007
6222	買	mǎi	Old_Chinese		"To buy" [Zuo, Zhao 26.3; Zhuang 1]./NOTE:A graph similar to mǎi is found on OB (Sōrui p. 253; Lǐ Xiàodīng p. 2157), but it is not certain what word it was intended to write.	mrêʔ		Schuessler2007
6223	買	mǎi	Late_Han_Chinese		"To buy" [Zuo, Zhao 26.3; Zhuang 1]./NOTE:A graph similar to mǎi is found on OB (Sōrui p. 253; Lǐ Xiàodīng p. 2157), but it is not certain what word it was intended to write.	mɛᴮ		Schuessler2007
6224	賣	mài	Middle_Chinese		"To sell" [Zhouli]./NOTE:The graph was originally distinct from {yù₂₃ 賣}, see SW 2679.	maɨᶜ		Schuessler2007
6225	賣	mài	Old_Chinese	⪤ mǎi 買	"To sell" [Zhouli]./NOTE:The graph was originally distinct from {yù₂₃ 賣}, see SW 2679.	mrêh		Schuessler2007
6226	賣	mài	Late_Han_Chinese		"To sell" [Zhouli]./NOTE:The graph was originally distinct from {yù₂₃ 賣}, see SW 2679.	mɛᶜ		Schuessler2007
6227	脈	mài₁	Middle_Chinese		"Vein" [Zuo].	mɛk		Schuessler2007
6228	脈	mài₁	Old_Chinese		"Vein" [Zuo].	mrêk		Schuessler2007
6229	脈	mài₁	Late_Han_Chinese		"Vein" [Zuo].	mɛk		Schuessler2007
6230	霢霂	mài₃-mù	Middle_Chinese		"Drizzle, drizzling rain" n. [Shi 210,2] may possibly be connected with the ST root under {wù₁₂ 霧}.	mwɛk-muk		Schuessler2007
6231	霢霂	mài₃-mù	Old_Chinese		"Drizzle, drizzling rain" n. [Shi 210,2] may possibly be connected with the ST root under {wù₁₂ 霧}.	-mok		Baxter1992
6232	霢霂	mài₃-mù	Old_Chinese		"Drizzle, drizzling rain" n. [Shi 210,2] may possibly be connected with the ST root under {wù₁₂ 霧}.	m(r)êk-m(r)ôk		Schuessler2007
6233	霢霂	mài₃-mù	Late_Han_Chinese		"Drizzle, drizzling rain" n. [Shi 210,2] may possibly be connected with the ST root under {wù₁₂ 霧}.	mɛk-mok		Schuessler2007
6234	麥	mài₄	Middle_Chinese		"Wheat" [Shi] is often considered to be related to lái 來 below (so Wáng Lì 1982: 92; Baxter 1992: 328).	mɛk		Schuessler2007
6235	麥	mài₄	Old_Chinese		"Wheat" [Shi] is often considered to be related to lái 來 below (so Wáng Lì 1982: 92; Baxter 1992: 328).	mrək		Baxter1992
6236	麥	mài₄	Old_Chinese		"Wheat" [Shi] is often considered to be related to lái 來 below (so Wáng Lì 1982: 92; Baxter 1992: 328).	mrə̂k		Schuessler2007
6237	麥	mài₄	Late_Han_Chinese		"Wheat" [Shi] is often considered to be related to lái 來 below (so Wáng Lì 1982: 92; Baxter 1992: 328).	mɛk		Schuessler2007
6238	來	lái	Middle_Chinese		"Wheat" [Shi] is not related to {lái₁ 來}/"come" (Qiu Xigui 2000: 287f).	lậi		Schuessler2007
6239	來	lái	Old_Chinese		"Wheat" [Shi] is not related to {lái₁ 來}/"come" (Qiu Xigui 2000: 287f).	C-rə(k)		Baxter1992
6240	來	lái	Old_Chinese	⪤ mài₄ 麥	"Wheat" [Shi] is not related to {lái₁ 來}/"come" (Qiu Xigui 2000: 287f).	rə̂k/ʔ > *rə̂		Schuessler2007
6241	來	lái	Late_Han_Chinese		"Wheat" [Shi] is not related to {lái₁ 來}/"come" (Qiu Xigui 2000: 287f).	lə,*rə̂(k)		Schuessler2007
6242	邁	mài₅	Middle_Chinese		"To walk, move on, move along" (of time) 邁 [Shi] > caus./"to encourage" (?) 勱 [Shu].	mwaiᶜ	邁	Schuessler2007
6243	邁	mài₅	Old_Chinese		"To walk, move on, move along" (of time) 邁 [Shi] > caus./"to encourage" (?) 勱 [Shu].	mrâts	邁	Schuessler2007
6244	邁	mài₅	Late_Han_Chinese		"To walk, move on, move along" (of time) 邁 [Shi] > caus./"to encourage" (?) 勱 [Shu].	mas	邁	Schuessler2007
6245	勱	mài₅	Middle_Chinese		"To walk, move on, move along" (of time) 邁 [Shi] > caus./"to encourage" (?) 勱 [Shu].	mwaiᶜ	邁	Schuessler2007
6246	勱	mài₅	Old_Chinese		"To walk, move on, move along" (of time) 邁 [Shi] > caus./"to encourage" (?) 勱 [Shu].	mrâts	邁	Schuessler2007
6247	勱	mài₅	Late_Han_Chinese		"To walk, move on, move along" (of time) 邁 [Shi] > caus./"to encourage" (?) 勱 [Shu].	mas	邁	Schuessler2007
6248	芒	máng₁	Middle_Chinese		"Beard of grain, sharp point" [Zhouli].	mjwaŋ,mwâŋ		Schuessler2007
6249	芒	máng₁	Old_Chinese		"Beard of grain, sharp point" [Zhouli].	maŋ		Schuessler2007
6250	芒	máng₁	Late_Han_Chinese		"Beard of grain, sharp point" [Zhouli].	m(u)ɑŋ		Schuessler2007
6251	鋩	máng	Middle_Chinese		"Sharp point of weapon" [Lie].	mjwaŋ		Schuessler2007
6252	鋩	máng	Old_Chinese	= máng₁ 芒	"Sharp point of weapon" [Lie].	maŋ		Schuessler2007
6253	鋩	máng	Late_Han_Chinese		"Sharp point of weapon" [Lie].	muɑŋ		Schuessler2007
6254	芒	máng₂	Middle_Chinese		"Great, extensive" [Shi].	mwâŋ		Schuessler2007
6255	芒	máng₂	Old_Chinese		"Great, extensive" [Shi].	mâŋ		Schuessler2007
6256	芒	máng₂	Late_Han_Chinese		"Great, extensive" [Shi].	mɑŋ		Schuessler2007
6257	荒	huāng	Middle_Chinese		"Be large, too large, excessive" [Shi].	xuâŋ		Schuessler2007
6258	荒	huāng	Old_Chinese	⪤ máng₂ 芒	"Be large, too large, excessive" [Shi].	hmâŋ		Schuessler2007
6259	荒	huāng	Late_Han_Chinese		"Be large, too large, excessive" [Shi].	huɑŋ		Schuessler2007
6260	芒	máng₃	Middle_Chinese		"Obscure, confused" [Zhuang], perhaps related to {máng₄ 盲} (mɐŋ). See under {hēi 黑} for possible wider relations.	mwâŋ,xwâŋ[ᴮ]  <wow value=' LH:' color='invert' gloss='Later Han'/> mɑŋ,huɑŋ	芒	Schuessler2007
6261	芒	máng₃	Old_Chinese		"Obscure, confused" [Zhuang], perhaps related to {máng₄ 盲} (mɐŋ). See under {hēi 黑} for possible wider relations.	mâŋ,*hmâŋ	芒	Schuessler2007
6262	茫	máng₃	Middle_Chinese		"Obscure, confused" [Zhuang], perhaps related to {máng₄ 盲} (mɐŋ). See under {hēi 黑} for possible wider relations.	mwâŋ,xwâŋ[ᴮ]  <wow value=' LH:' color='invert' gloss='Later Han'/> mɑŋ,huɑŋ	芒	Schuessler2007
6263	茫	máng₃	Old_Chinese		"Obscure, confused" [Zhuang], perhaps related to {máng₄ 盲} (mɐŋ). See under {hēi 黑} for possible wider relations.	mâŋ,*hmâŋ	芒	Schuessler2007
6264	盲	máng₄	Middle_Chinese		"Blind" [BI, Lao], in Mand. replaced by xiā 瞎.	mɐŋ		Schuessler2007
6265	盲	máng₄	Old_Chinese		"Blind" [BI, Lao], in Mand. replaced by xiā 瞎.	mrâŋ		Schuessler2007
6266	盲	máng₄	Late_Han_Chinese		"Blind" [BI, Lao], in Mand. replaced by xiā 瞎.	maŋ		Schuessler2007
6267	㡆	máng₅	Middle_Chinese		"To soak and color silk" [Zhouli, SW]./NOTE:Acc. to SW, the character is read like huāng  which may indicate an OC *hmaŋ.	mwâŋ		Schuessler2007
6268	㡆	máng₅	Old_Chinese		"To soak and color silk" [Zhouli, SW]./NOTE:Acc. to SW, the character is read like huāng  which may indicate an OC *hmaŋ.	mâŋ		Schuessler2007
6269	㡆	máng₅	Late_Han_Chinese		"To soak and color silk" [Zhouli, SW]./NOTE:Acc. to SW, the character is read like huāng  which may indicate an OC *hmaŋ.	mɑŋ		Schuessler2007
6270	蘉	máng₆	Middle_Chinese		"Exert oneself" [Shu] belongs possibly to *man (under {miǎn₁ 勉}).	mwâŋ		Schuessler2007
6271	蘉	máng₆	Old_Chinese		"Exert oneself" [Shu] belongs possibly to *man (under {miǎn₁ 勉}).	mâŋ		Schuessler2007
6272	蘉	máng₆	Late_Han_Chinese		"Exert oneself" [Shu] belongs possibly to *man (under {miǎn₁ 勉}).	mɑŋ		Schuessler2007
6273	尨	máng₇	Middle_Chinese		"Parti-colored, motley" [Zuo],/"shaggy dog" 尨 [Shi];/"parti-colored animal" 駹 [Zhouli]; ``variegated'' 龍 [Zhouli]; ``mixed, disorderly'' 哤 [Guoyu].	måŋ	尨	Schuessler2007
6274	尨	máng₇	Late_Han_Chinese		"Parti-colored, motley" [Zuo],/"shaggy dog" 尨 [Shi];/"parti-colored animal" 駹 [Zhouli]; ``variegated'' 龍 [Zhouli]; ``mixed, disorderly'' 哤 [Guoyu].	mɔŋ	尨	Schuessler2007
6275	龍	máng₇	Middle_Chinese		"Parti-colored, motley" [Zuo],/"shaggy dog" 尨 [Shi];/"parti-colored animal" 駹 [Zhouli]; ``variegated'' 龍 [Zhouli]; ``mixed, disorderly'' 哤 [Guoyu].	måŋ	尨	Schuessler2007
6276	龍	máng₇	Late_Han_Chinese		"Parti-colored, motley" [Zuo],/"shaggy dog" 尨 [Shi];/"parti-colored animal" 駹 [Zhouli]; ``variegated'' 龍 [Zhouli]; ``mixed, disorderly'' 哤 [Guoyu].	mɔŋ	尨	Schuessler2007
6277	莽	mǎng₁	Middle_Chinese		"Grass, weeds" [Meng],/"jungle" [Zuo]./NOTE:The original graph is 茻.	mwâŋᴮ		Schuessler2007
6278	莽	mǎng₁	Old_Chinese		"Grass, weeds" [Meng],/"jungle" [Zuo]./NOTE:The original graph is 茻.	mâŋʔ < *mlaŋʔ ?		Schuessler2007
6279	莽	mǎng₁	Late_Han_Chinese		"Grass, weeds" [Meng],/"jungle" [Zuo]./NOTE:The original graph is 茻.	mɑŋᴮ		Schuessler2007
6280	莽	mò	Middle_Chinese		"Grass, weeds" [Chuci, GY] is an ancient dialect word for/"grass" in Chǔ and south of the Yangtze [FY 3,8]./NOTE:For the difference in finals, see {§3.2.4}.	muoᴮ		Schuessler2007
6281	莽	mò	Old_Chinese	⪤ mǎng₁ 莽	"Grass, weeds" [Chuci, GY] is an ancient dialect word for/"grass" in Chǔ and south of the Yangtze [FY 3,8]./NOTE:For the difference in finals, see {§3.2.4}.	mâʔ < *mlaʔ ?		Schuessler2007
6282	莽	mò	Late_Han_Chinese		"Grass, weeds" [Chuci, GY] is an ancient dialect word for/"grass" in Chǔ and south of the Yangtze [FY 3,8]./NOTE:For the difference in finals, see {§3.2.4}.	mɑᴮ		Schuessler2007
6283	蟒	mǎng₂	Middle_Chinese		"King snake" [EY], i.e./"python" (Carr LTBA 13.2, 1990: 120f.). It is perhaps connected with Loloish *laŋ¹/"snake" (Zev Handel, ICSTLL 1997: 26).	mwâŋᴮ		Schuessler2007
6284	蟒	mǎng₂	Old_Chinese		"King snake" [EY], i.e./"python" (Carr LTBA 13.2, 1990: 120f.). It is perhaps connected with Loloish *laŋ¹/"snake" (Zev Handel, ICSTLL 1997: 26).	mâŋʔ < *mlaŋʔ ?		Schuessler2007
6285	蟒	mǎng₂	Late_Han_Chinese		"King snake" [EY], i.e./"python" (Carr LTBA 13.2, 1990: 120f.). It is perhaps connected with Loloish *laŋ¹/"snake" (Zev Handel, ICSTLL 1997: 26).	mɑŋᴮ		Schuessler2007
6286	貓	māo	Middle_Chinese		"Cat" [Shi].	mau,mjäu 3		Schuessler2007
6287	貓	māo	Old_Chinese		"Cat" [Shi].	mâu ?		Schuessler2007
6288	貓	māo	Late_Han_Chinese		"Cat" [Shi].	mau		Schuessler2007
6289	毛	máo	Middle_Chinese		"Hair, fur" [Shi, BI].	mâu		Schuessler2007
6290	毛	máo	Old_Chinese		"Hair, fur" [Shi, BI].	mâu		Schuessler2007
6291	毛	máo	Late_Han_Chinese		"Hair, fur" [Shi, BI].	mɑu		Schuessler2007
6292	冃	mào₁	Middle_Chinese		"Head scarf, head cover" of the southern Màn-Yí people 冃 [SW], 帽 [Shiming];/"scepter cover" 瑁 [Zhouli];/"hat" 冒 [Hanshu].	mâuᶜ	冃	Schuessler2007
6293	冃	mào₁	Old_Chinese		"Head scarf, head cover" of the southern Màn-Yí people 冃 [SW], 帽 [Shiming];/"scepter cover" 瑁 [Zhouli];/"hat" 冒 [Hanshu].	mûh	冃	Schuessler2007
6294	冃	mào₁	Late_Han_Chinese		"Head scarf, head cover" of the southern Màn-Yí people 冃 [SW], 帽 [Shiming];/"scepter cover" 瑁 [Zhouli];/"hat" 冒 [Hanshu].	mouᶜ	冃	Schuessler2007
6295	帽	mào₁	Middle_Chinese		"Head scarf, head cover" of the southern Màn-Yí people 冃 [SW], 帽 [Shiming];/"scepter cover" 瑁 [Zhouli];/"hat" 冒 [Hanshu].	mâuᶜ	冃	Schuessler2007
6296	帽	mào₁	Old_Chinese		"Head scarf, head cover" of the southern Màn-Yí people 冃 [SW], 帽 [Shiming];/"scepter cover" 瑁 [Zhouli];/"hat" 冒 [Hanshu].	mûh	冃	Schuessler2007
6297	帽	mào₁	Late_Han_Chinese		"Head scarf, head cover" of the southern Màn-Yí people 冃 [SW], 帽 [Shiming];/"scepter cover" 瑁 [Zhouli];/"hat" 冒 [Hanshu].	mouᶜ	冃	Schuessler2007
6298	冒	mào₂	Middle_Chinese		"To cover" (without contact, spread overhead, as sky covers the earth, a king's efforts extend over the world) [Shi]; later >/"to cover" (e.g. a corpse with cloth) [Li], (body with skin) [Hanshu];/"hat" [Hanshu], but see {mào₁ 冃帽}; (``cover the eyes'') > ``reckless'' [Zuo], ``be jealous'' 媢 [Li]./NOTE:In Lshì chūnqiū the word rimes apparently with dǎo 倒 *dauʔ/h (no final *-k, vowels differ), GY has an alternate reading for 媢 in tone B (< *-ʔ), hence no OC final -k.	mâuᶜ		Schuessler2007
6299	冒	mào₂	Old_Chinese		"To cover" (without contact, spread overhead, as sky covers the earth, a king's efforts extend over the world) [Shi]; later >/"to cover" (e.g. a corpse with cloth) [Li], (body with skin) [Hanshu];/"hat" [Hanshu], but see {mào₁ 冃帽}; (``cover the eyes'') > ``reckless'' [Zuo], ``be jealous'' 媢 [Li]./NOTE:In Lshì chūnqiū the word rimes apparently with dǎo 倒 *dauʔ/h (no final *-k, vowels differ), GY has an alternate reading for 媢 in tone B (< *-ʔ), hence no OC final -k.	muks		Baxter1992
6300	冒	mào₂	Old_Chinese		"To cover" (without contact, spread overhead, as sky covers the earth, a king's efforts extend over the world) [Shi]; later >/"to cover" (e.g. a corpse with cloth) [Li], (body with skin) [Hanshu];/"hat" [Hanshu], but see {mào₁ 冃帽}; (``cover the eyes'') > ``reckless'' [Zuo], ``be jealous'' 媢 [Li]./NOTE:In Lshì chūnqiū the word rimes apparently with dǎo 倒 *dauʔ/h (no final *-k, vowels differ), GY has an alternate reading for 媢 in tone B (< *-ʔ), hence no OC final -k.	mûh		Schuessler2007
6301	冒	mào₂	Late_Han_Chinese		"To cover" (without contact, spread overhead, as sky covers the earth, a king's efforts extend over the world) [Shi]; later >/"to cover" (e.g. a corpse with cloth) [Li], (body with skin) [Hanshu];/"hat" [Hanshu], but see {mào₁ 冃帽}; (``cover the eyes'') > ``reckless'' [Zuo], ``be jealous'' 媢 [Li]./NOTE:In Lshì chūnqiū the word rimes apparently with dǎo 倒 *dauʔ/h (no final *-k, vowels differ), GY has an alternate reading for 媢 in tone B (< *-ʔ), hence no OC final -k.	mouᶜ		Schuessler2007
6302	冒	mào₃	Middle_Chinese		"To see, look" [Shu], survives in Gàn dialects: Wǔníng mɑuᶜ¹/"to look at" [Sagart 1993: 173].	mâuᶜ		Schuessler2007
6303	冒	mào₃	Old_Chinese		"To see, look" [Shu], survives in Gàn dialects: Wǔníng mɑuᶜ¹/"to look at" [Sagart 1993: 173].	mûh		Schuessler2007
6304	冒	mào₃	Late_Han_Chinese		"To see, look" [Shu], survives in Gàn dialects: Wǔníng mɑuᶜ¹/"to look at" [Sagart 1993: 173].	mouᶜ		Schuessler2007
6305	沒	méi₁	Middle_Chinese		"Not have, there is no, not yet" Mand.; MC muət  may be a col. variant of wú 勿 or wèi 未, which later fused with, or was influenced by, {yǒu₂ 有} (Norman 1988: 126).	muət		Schuessler2007
6306	枚	méi₂	Middle_Chinese		"Branch, tree trunk, board" [Shi], later/"chip, counter" > classifier for every category of noun in the Nánběicháo period, now obsolete (Lü Shūxiāng; Norman 1988: 115).	muậi		Schuessler2007
6307	枚	méi₂	Old_Chinese		"Branch, tree trunk, board" [Shi], later/"chip, counter" > classifier for every category of noun in the Nánběicháo period, now obsolete (Lü Shūxiāng; Norman 1988: 115).	mə̂i		Schuessler2007
6308	枚	méi₂	Late_Han_Chinese		"Branch, tree trunk, board" [Shi], later/"chip, counter" > classifier for every category of noun in the Nánběicháo period, now obsolete (Lü Shūxiāng; Norman 1988: 115).	məi		Schuessler2007
6309	眉	méi₃	Middle_Chinese		"Edge, bank, coast, from the moment of" 湄 [BI, Shi] >/"eyebrow" 眉 (``edge / border of the eye'' [Shi] (so Karlgren 1956: 5; Wáng Lì 1982: 428),/"lintel of door or window" 楣 [Yili]./NOTE:For a semantic parallel/"edge" >/"rim" (of eye), see {yá₃,ái 崖涯睚}.	mji 3	眉	Schuessler2007
6310	眉	méi₃	Old_Chinese		"Edge, bank, coast, from the moment of" 湄 [BI, Shi] >/"eyebrow" 眉 (``edge / border of the eye'' [Shi] (so Karlgren 1956: 5; Wáng Lì 1982: 428),/"lintel of door or window" 楣 [Yili]./NOTE:For a semantic parallel/"edge" >/"rim" (of eye), see {yá₃,ái 崖涯睚}.	mrjəj	眉	Baxter1992
6311	眉	méi₃	Old_Chinese		"Edge, bank, coast, from the moment of" 湄 [BI, Shi] >/"eyebrow" 眉 (``edge / border of the eye'' [Shi] (so Karlgren 1956: 5; Wáng Lì 1982: 428),/"lintel of door or window" 楣 [Yili]./NOTE:For a semantic parallel/"edge" >/"rim" (of eye), see {yá₃,ái 崖涯睚}.	mrəi	眉	Schuessler2007
6312	眉	méi₃	Late_Han_Chinese		"Edge, bank, coast, from the moment of" 湄 [BI, Shi] >/"eyebrow" 眉 (``edge / border of the eye'' [Shi] (so Karlgren 1956: 5; Wáng Lì 1982: 428),/"lintel of door or window" 楣 [Yili]./NOTE:For a semantic parallel/"edge" >/"rim" (of eye), see {yá₃,ái 崖涯睚}.	mɨ	眉	Schuessler2007
6313	湄	méi₃	Middle_Chinese		"Edge, bank, coast, from the moment of" 湄 [BI, Shi] >/"eyebrow" 眉 (``edge / border of the eye'' [Shi] (so Karlgren 1956: 5; Wáng Lì 1982: 428),/"lintel of door or window" 楣 [Yili]./NOTE:For a semantic parallel/"edge" >/"rim" (of eye), see {yá₃,ái 崖涯睚}.	mji 3	眉	Schuessler2007
6314	湄	méi₃	Old_Chinese		"Edge, bank, coast, from the moment of" 湄 [BI, Shi] >/"eyebrow" 眉 (``edge / border of the eye'' [Shi] (so Karlgren 1956: 5; Wáng Lì 1982: 428),/"lintel of door or window" 楣 [Yili]./NOTE:For a semantic parallel/"edge" >/"rim" (of eye), see {yá₃,ái 崖涯睚}.	mrjəj	眉	Baxter1992
6315	湄	méi₃	Old_Chinese		"Edge, bank, coast, from the moment of" 湄 [BI, Shi] >/"eyebrow" 眉 (``edge / border of the eye'' [Shi] (so Karlgren 1956: 5; Wáng Lì 1982: 428),/"lintel of door or window" 楣 [Yili]./NOTE:For a semantic parallel/"edge" >/"rim" (of eye), see {yá₃,ái 崖涯睚}.	mrəi	眉	Schuessler2007
6316	湄	méi₃	Late_Han_Chinese		"Edge, bank, coast, from the moment of" 湄 [BI, Shi] >/"eyebrow" 眉 (``edge / border of the eye'' [Shi] (so Karlgren 1956: 5; Wáng Lì 1982: 428),/"lintel of door or window" 楣 [Yili]./NOTE:For a semantic parallel/"edge" >/"rim" (of eye), see {yá₃,ái 崖涯睚}.	mɨ	眉	Schuessler2007
6317	楣	méi₃	Middle_Chinese		"Edge, bank, coast, from the moment of" 湄 [BI, Shi] >/"eyebrow" 眉 (``edge / border of the eye'' [Shi] (so Karlgren 1956: 5; Wáng Lì 1982: 428),/"lintel of door or window" 楣 [Yili]./NOTE:For a semantic parallel/"edge" >/"rim" (of eye), see {yá₃,ái 崖涯睚}.	mji 3	眉	Schuessler2007
6318	楣	méi₃	Old_Chinese		"Edge, bank, coast, from the moment of" 湄 [BI, Shi] >/"eyebrow" 眉 (``edge / border of the eye'' [Shi] (so Karlgren 1956: 5; Wáng Lì 1982: 428),/"lintel of door or window" 楣 [Yili]./NOTE:For a semantic parallel/"edge" >/"rim" (of eye), see {yá₃,ái 崖涯睚}.	mrjəj	眉	Baxter1992
6319	楣	méi₃	Old_Chinese		"Edge, bank, coast, from the moment of" 湄 [BI, Shi] >/"eyebrow" 眉 (``edge / border of the eye'' [Shi] (so Karlgren 1956: 5; Wáng Lì 1982: 428),/"lintel of door or window" 楣 [Yili]./NOTE:For a semantic parallel/"edge" >/"rim" (of eye), see {yá₃,ái 崖涯睚}.	mrəi	眉	Schuessler2007
6320	楣	méi₃	Late_Han_Chinese		"Edge, bank, coast, from the moment of" 湄 [BI, Shi] >/"eyebrow" 眉 (``edge / border of the eye'' [Shi] (so Karlgren 1956: 5; Wáng Lì 1982: 428),/"lintel of door or window" 楣 [Yili]./NOTE:For a semantic parallel/"edge" >/"rim" (of eye), see {yá₃,ái 崖涯睚}.	mɨ	眉	Schuessler2007
6321	梅	méi₄	Middle_Chinese		"Japanese apricot" (Prunus mume),/"plum", Mand. méizǐ 梅子, seems to be related to Old Japanese ume²/"plum" (Shibatani 1990: 120; Miyake 1997: 188).	muậi		Schuessler2007
6322	梅	méi₄	Old_Chinese		"Japanese apricot" (Prunus mume),/"plum", Mand. méizǐ 梅子, seems to be related to Old Japanese ume²/"plum" (Shibatani 1990: 120; Miyake 1997: 188).	mə̂ and *mə̂ʔ (Mattos 1971: 309)		Schuessler2007
6323	梅	méi₄	Late_Han_Chinese		"Japanese apricot" (Prunus mume),/"plum", Mand. méizǐ 梅子, seems to be related to Old Japanese ume²/"plum" (Shibatani 1990: 120; Miyake 1997: 188).	mə		Schuessler2007
6324	脢	méi₅	Middle_Chinese		"Meat on sides of spine" [Yi] may belong to the TB items under {mí₂ 麋}/"deer", but the vowels do not agree.	muậi(ᶜ)		Schuessler2007
6325	脢	méi₅	Old_Chinese		"Meat on sides of spine" [Yi] may belong to the TB items under {mí₂ 麋}/"deer", but the vowels do not agree.	mə̂(h)		Baxter1992
6326	脢	méi₅	Late_Han_Chinese		"Meat on sides of spine" [Yi] may belong to the TB items under {mí₂ 麋}/"deer", but the vowels do not agree.	mə(h)		Schuessler2007
6327	媒	méi₆	Middle_Chinese		"Marriage go-between, match-maker" [Shi],/"god of fecundity" 禖 [Li]./NOTE:A semantic extension is perhaps {méi₈ 腜}/"prolific".	muậi	媒	Schuessler2007
